date,portfolio_return
2013-12-23,0.006038832661455551
2013-12-24,0.004286169617190305
2013-12-26,0.0038460224561363
2013-12-27,0.0060442648662824006
2013-12-30,0.0033321433348347806
2013-12-31,0.0050137251094299895
2014-01-02,-0.01129830057506731
2014-01-03,0.003199894475253151
2014-01-06,-0.004423850814578412
2014-01-07,0.005851859797619596
2014-01-08,-3.711542001204604e-4
2014-01-09,-8.882818451825258e-4
2014-01-10,0.005267967135131224
2014-01-13,-0.0063566319240190294
2014-01-14,-0.0036577833677380323
2014-01-15,0.00822615655498704
2014-01-16,-6.906015824609257e-4
2014-01-17,-0.0018580393255123173
2014-01-20,5.510704547806444e-4
2014-01-21,0.003475865951241719
2014-01-22,-7.702620776136593e-4
2014-01-23,-0.010523950005969063
2014-01-24,-0.020677040481282383
2014-01-27,-0.0050777936891150954
2014-01-28,0.006104459825491126
2014-01-29,-0.009272613503349514
2014-01-30,0.006030079030105995
2014-01-31,-0.0065964723915052925
2014-02-03,-0.021508255853581848
2014-02-04,0.004802673858805173
2014-02-05,3.717532476519292e-4
2014-02-06,0.01721868842152241
2014-02-07,0.006171411316218789
2014-02-10,7.389105473678548e-4
2014-02-11,0.013605373979489244
2014-02-12,0.004604544199502403
2014-02-13,0.00237013979326961
2014-02-14,0.006339763990874436
2014-02-17,7.847254936987902e-4
2014-02-18,-0.0020103243130468185
2014-02-19,-0.0032439590038262356
2014-02-20,0.0025893418842040106
2014-02-21,0.0014380324942548928
2014-02-24,0.006709946330235583
2014-02-25,-0.0024331511849275955
2014-02-26,-0.003159500513340574
2014-02-27,0.0017125314288302107
2014-02-28,0.004528172575847256
2014-03-03,-0.010718772969027013
2014-03-04,0.010648451413226123
2014-03-05,0.002777135904014072
2014-03-06,0.00608218672412586
2014-03-07,-0.004089896770625878
2014-03-10,-0.0026944780730637774
2014-03-11,-0.004616501632856207
2014-03-12,0.001994451900348304
2014-03-13,-0.005954610992740528
2014-03-14,-4.88161507761653e-4
2014-03-17,0.00807287371194021
2014-03-18,0.004938141468006529
2014-03-19,-0.0056622110361949085
2014-03-20,0.002317209569960843
2014-03-21,-2.404129796489407e-4
2014-03-24,-4.0442645134086685e-4
2014-03-25,0.006276326352604
2014-03-26,-0.0016517198270091793
2014-03-27,0.006219755034030605
2014-03-28,0.004545643990723214
2014-03-31,0.0065615799962996935
2014-04-01,0.006010737703054714
2014-04-02,0.004296966207583353
2014-04-03,-0.004480398330183211
2014-04-04,6.021651162031461e-4
2014-04-07,-0.007147013259546364
2014-04-08,0.013019437527593158
2014-04-09,0.008487953582030139
2014-04-10,-0.016837828268750243
2014-04-11,-0.010144516515309454
2014-04-14,0.003326641474714176
2014-04-15,-0.00851237470419619
2014-04-16,0.010211204615643066
2014-04-17,0.00395476727983346
2014-04-21,9.578642520087222e-4
2014-04-22,0.006754317318340197
2014-04-23,-0.002482919959611918
2014-04-24,3.482652070678771e-4
2014-04-25,-0.0024267215914313134
2014-04-28,0.0038432620252439875
2014-04-29,0.007691458443719323
2014-04-30,0.0037151938195578715
2014-05-01,4.0279618726346555e-4
2014-05-02,3.644069067485489e-4
2014-05-05,4.802700118389236e-4
2014-05-06,0.0031805787455965184
2014-05-07,0.002412169324254476
2014-05-08,0.0034480233385558723
2014-05-09,0.0012357070084874078
2014-05-12,0.006878334454069046
2014-05-13,0.002306986987856474
2014-05-14,5.150279160015536e-4
2014-05-15,-0.007866082376040806
2014-05-16,0.0019257449129690407
2014-05-19,-0.0027744642225356886
2014-05-20,-0.005846662585738738
2014-05-21,0.007848853675137768
2014-05-22,0.004485254197191146
2014-05-23,0.0034165680449853575
2014-05-26,0.0028693895203821818
2014-05-27,0.00513653854964824
2014-05-28,-0.0014009296168252527
2014-05-29,0.004108333323305624
2014-05-30,-0.002869423424325279
2014-06-02,8.294947084208637e-5
2014-06-03,9.514820613734098e-4
2014-06-04,-0.002247234650680774
2014-06-05,0.006764335922321951
2014-06-06,0.0066476507912951455
2014-06-09,0.0018972326792978667
2014-06-10,0.005540570477249762
2014-06-11,-0.0041871750468930324
2014-06-12,-0.002804495492655268
2014-06-13,-6.788807584219292e-4
2014-06-16,-0.005698480983232335
2014-06-17,3.287157068390112e-4
2014-06-18,0.007615087455376202
2014-06-19,0.0012131887410891107
2014-06-20,-3.9504714973381816e-5
2014-06-23,-0.001117723447525143
2014-06-24,-0.005392503588979691
2014-06-25,0.0018331694843392032
2014-06-26,1.7313955453257535e-4
2014-06-27,4.0064653587412735e-5
2014-06-30,0.0011140820972137533
2014-07-01,0.007045006914766283
2014-07-02,0.005285670805181608
2014-07-03,-0.0012291801671295843
2014-07-04,-3.9166166087889476e-4
2014-07-07,9.331007896278276e-4
2014-07-08,-0.003946344415779346
2014-07-09,0.005435641705409111
2014-07-10,-0.010745598723996497
2014-07-11,0.0011486730971967951
2014-07-14,-0.0041059462105236255
