date,portfolio_return
2017-12-12,0.0028986643119328637
2017-12-13,0.006300670068805525
2017-12-14,-0.0027470648753824545
2017-12-15,-0.0017848461217810918
2017-12-18,0.009598060262527186
2017-12-19,-6.884482389553082e-4
2017-12-20,-1.37659491133868e-4
2017-12-21,0.006457521316513448
2017-12-22,0.0017204780076993664
2017-12-26,3.737522395907966e-4
2017-12-27,0.003705900206324886
2017-12-28,0.006646733318018683
2017-12-29,-9.635539673579219e-4
2018-01-02,0.008300166048512025
2018-01-03,0.007710235233347129
2018-01-04,0.0065497942088721395
2018-01-05,0.004936653673062841
2018-01-08,8.315332564527989e-4
2018-01-09,0.0013470984537440334
2018-01-10,-0.004517057184798667
2018-01-11,0.005940784286679879
2018-01-12,0.00789567183817641
2018-01-15,0
2018-01-16,-0.003991451405072399
2018-01-17,0.005577515279838519
2018-01-18,-0.0026409372098412653
2018-01-19,5.204388904000989e-4
2018-01-22,0.007099340240366958
2018-01-23,0.001153485312084257
2018-01-24,0.00317687329833527
2018-01-25,-0.0021866169712908556
2018-01-26,0.009341095460169369
2018-01-29,-0.008304273428930253
2018-01-30,-0.008138198699068733
2018-01-31,9.096691224441678e-4
2018-02-01,0.0026916345144474274
2018-02-02,-0.02290674271152182
2018-02-05,-0.03300620634473472
2018-02-06,0.020270703643485932
2018-02-07,-0.022628995869172885
2018-02-08,-0.026910200310535815
2018-02-09,0.007774974860489392
2018-02-12,0.013034406319530012
2018-02-13,0.0015936974951513694
2018-02-14,0.014777684761850818
2018-02-15,0.007486412742513826
2018-02-16,-0.0018617402209358813
2018-02-20,-0.0052095691722872095
2018-02-21,-0.0013038307112651637
2018-02-22,0.003875593815306999
2018-02-23,0.01008010439269258
2018-02-26,0.004794840578326909
2018-02-27,-0.013704561453594444
2018-02-28,-0.013725847783606304
2018-03-01,-0.005678049403399998
2018-03-02,-6.220159806028525e-4
2018-03-05,0.005156809440571397
2018-03-06,7.70204985788725e-4
2018-03-07,-0.0010913966383182538
2018-03-08,0.0030740986640118706
2018-03-09,0.011906626777813623
2018-03-12,1.8786361899847392e-4
2018-03-13,-0.00817329110504672
2018-03-14,6.407203753890922e-4
2018-03-15,-0.003762104205252803
2018-03-16,-0.001694001984339888
2018-03-19,-0.00811428300521777
2018-03-20,9.206158625785221e-5
2018-03-21,0.0033526483426715714
2018-03-22,-0.020555425570416452
2018-03-23,-0.010940416968437283
2018-03-26,0.015870734632064565
2018-03-27,-0.012142718495253502
2018-03-28,-9.536833017205204e-4
2018-03-29,0.011968271230927918
2018-04-02,-0.014441293819013601
2018-04-03,0.008533382395895295
2018-04-04,0.006546046247074333
2018-04-05,0.0017314995096928687
2018-04-06,-0.006712034453870697
2018-04-09,0.007306872807321341
2018-04-10,0.007154031623847201
2018-04-11,-0.006233489759782884
2018-04-12,0.0024048663601108355
2018-04-13,-4.298158272026953e-4
2018-04-16,0.002413570678590826
2018-04-17,0.007129887157969694
2018-04-18,0.005665602767750633
2018-04-19,-0.00712443947504815
2018-04-20,-0.0049325339056889295
2018-04-23,-0.001556439155007583
2018-04-24,-0.001929640729606219
2018-04-25,-7.105879723150466e-4
2018-04-26,0.006178602008643841
2018-04-27,0.002598102507484157
2018-04-30,-0.003142967456907786
2018-05-01,-0.003273591107943008
2018-05-02,-0.0061275781877137
2018-05-03,0.002116738675513208
2018-05-04,0.005067556884683411
2018-05-07,4.918580893504831e-4
2018-05-08,-3.4835806417710113e-4
2018-05-09,0.005347988895853417
2018-05-10,0.008802648952977332
2018-05-11,0.0034886889728666937
2018-05-14,0.003379044944269438
2018-05-15,-0.011209051593655484
2018-05-16,0.004433178837303986
2018-05-17,-0.001644851810966963
2018-05-18,-0.0034315560085869112
2018-05-21,0.005637850173010772
2018-05-22,-0.0025041273812124176
2018-05-23,-0.008213618533667533
2018-05-24,-0.005722651967358772
2018-05-25,-0.006707374834581614
2018-05-28,0
2018-05-29,-0.013292046616613207
2018-05-30,0.015195704946916244
2018-05-31,-0.0066880088404381866
2018-06-01,0.0057970031678800105
2018-06-04,0.00484196494960254
2018-06-05,-2.3674257374850516e-4
2018-06-06,0.00623465430605763
2018-06-07,-0.0012517050130081975
2018-06-08,0.003270459398072356
2018-06-11,0.002652632619445816
2018-06-12,-0.004616515389253895
2018-06-13,-0.001684666321217665
2018-06-14,-0.00400513708116601
2018-06-15,-0.004322332623671543
2018-06-18,-0.009011952204951323
2018-06-19,-0.0012482215474713954
2018-06-20,0.008518410071259419
2018-06-21,0.0032553082792552424
2018-06-22,0.008991714999240896
2018-06-25,-0.013952062458196579
2018-06-26,0.0040340704306629505
2018-06-27,-0.008821903763537198
2018-06-28,0.012590711210070493
2018-06-29,0.0014524032906138018
2018-07-02,-0.007623111776191127
2018-07-03,-0.0021072987298781376
2018-07-04,0
2018-07-05,0.006408287799159584
2018-07-06,0.007981456702376821
2018-07-09,0.009269794333024217
2018-07-10,0.0033223460338811517
2018-07-11,-0.010997917378080091
2018-07-12,0.010321448045146564
2018-07-13,0.004062104875924399
2018-07-16,-0.001302654826966676
2018-07-17,0.004337553064838406
2018-07-18,7.072997123200864e-4
2018-07-19,-0.007005310404414766
2018-07-20,0.0027513338228848383
2018-07-23,0.0015906076385825418
2018-07-24,0.004761564821276654
2018-07-25,0.008591413434232198
2018-07-26,-0.0035372680556754466
2018-07-27,-4.919899346722545e-5
2018-07-30,-0.0010457452279367674
2018-07-31,0.006069802929302481
2018-08-01,-0.0033119387508551146
2018-08-02,-0.006246904306293044
2018-08-03,0.0017971587067904249
2018-08-06,7.16634408866268e-4
2018-08-07,7.790803305447458e-4
2018-08-08,-1.0040567922198207e-5
2018-08-09,4.884423297335516e-4
2018-08-10,-0.012984960464029305
2018-08-13,-0.01758731083914289
2018-08-14,0.004491482366355992
2018-08-15,-0.01375914943533163
2018-08-16,0.009641935373152277
2018-08-17,0.00720575394554146
