date,portfolio_return
2013-12-23,0.007975876179330346
2013-12-24,0.003480345246582788
2013-12-26,0.0035559529737869194
2013-12-27,6.523284644331768e-4
2013-12-30,1.9252983286725632e-4
2013-12-31,0.004392835414033329
2014-01-02,-0.010387210123146882
2014-01-03,0.002636969335588248
2014-01-06,-0.005602930777541539
2014-01-07,0.0029878107135905543
2014-01-08,-0.0010858957432995978
2014-01-09,-7.327069753569598e-4
2014-01-10,0.0074487758978978
2014-01-13,-0.008788736650163316
2014-01-14,-0.0017211301422695813
2014-01-15,0.007444195404102976
2014-01-16,3.038728108043268e-4
2014-01-17,-7.749262018748723e-4
2014-01-20,1.277003046322094e-4
2014-01-21,3.7022110358601385e-4
2014-01-22,-5.258644177594648e-4
2014-01-23,-0.015331182046737182
2014-01-24,-0.02257792219265925
2014-01-27,-0.009005790210222178
2014-01-28,0.0061642386613908785
2014-01-29,-0.010611460326982264
2014-01-30,0.008557125668069073
2014-01-31,-0.0070641631076551895
2014-02-03,-0.01719018910579059
2014-02-04,0.006355228527045477
2014-02-05,9.088652623563681e-5
2014-02-06,0.017716383913625487
2014-02-07,0.0072546632887845785
2014-02-10,5.190005074302434e-4
2014-02-11,0.014018816282867864
2014-02-12,0.004641534127438459
2014-02-13,0.004300946734062579
2014-02-14,0.009259460700548157
2014-02-17,6.631584665655727e-4
2014-02-18,6.783107875826329e-4
2014-02-19,-0.0034061535667437577
2014-02-20,0.003225571351036107
2014-02-21,0.0034160856961758636
2014-02-24,0.004212981596593787
2014-02-25,-0.0016258457452298179
2014-02-26,-0.004676237202250724
2014-02-27,0.009367444717486151
2014-02-28,0.0026969449454873327
2014-03-03,-0.016466940786349582
2014-03-04,0.008852933465168146
2014-03-05,0.004101414229836706
2014-03-06,0.008555442602791825
2014-03-07,-0.006292575800878804
2014-03-10,-0.005500810423603725
2014-03-11,-0.0030587221484287583
2014-03-12,0.0029994290308676076
2014-03-13,-0.005886838198255694
2014-03-14,-0.005440419005520053
2014-03-17,0.008957100138886476
2014-03-18,0.007208023528840063
2014-03-19,-0.012500703768281442
2014-03-20,0.004494512339446886
2014-03-21,0.001401453759124302
2014-03-24,-0.002796256841185215
2014-03-25,0.006889882850597833
2014-03-26,-0.0030056028121950664
2014-03-27,0.007547213647293985
2014-03-28,0.005568879558158083
2014-03-31,0.004603449656137404
2014-04-01,0.0041047383039419395
2014-04-02,0.0051252460439571434
2014-04-03,-0.004792930301277458
2014-04-04,-8.110553079551245e-4
2014-04-07,-0.00555964918328789
2014-04-08,0.012453263575844658
2014-04-09,0.007095556650919389
2014-04-10,-0.012338324908807841
2014-04-11,-0.007061603543186103
2014-04-14,0.003944868314751041
2014-04-15,-0.0025248048393002316
2014-04-16,0.009956925962984491
2014-04-17,0.003936208639830277
2014-04-21,-0.0015467668321500405
2014-04-22,0.004316203380547464
2014-04-23,-0.004265777711028505
2014-04-24,0.001094848438766952
2014-04-25,-0.005116761672876985
2014-04-28,0.0031825955000993416
2014-04-29,0.007635728046484328
2014-04-30,0.0023793282691831406
2014-05-01,5.399849945257652e-4
2014-05-02,7.929950816287221e-4
2014-05-05,2.0955222677737428e-4
2014-05-06,-2.116771922023561e-5
2014-05-07,0.0030810743495189976
2014-05-08,0.0010274305366933776
2014-05-09,7.79659215227184e-4
2014-05-12,0.009496182187280242
2014-05-13,0.0015162261780719826
2014-05-14,-5.78494038995514e-4
2014-05-15,-0.007730030709512651
2014-05-16,0.002840727383435027
2014-05-19,-0.003786754662324017
2014-05-20,-0.008870740433429255
2014-05-21,0.007672706454648778
2014-05-22,0.0023631201157285455
2014-05-23,0.002130110550703915
2014-05-26,8.51690548913097e-4
2014-05-27,0.002807021265931172
2014-05-28,-0.0011442596808754239
2014-05-29,0.003955143889048092
2014-05-30,-0.008077123757274351
2014-06-02,0.0023010161875543947
2014-06-03,-0.0022688220000152966
2014-06-04,-0.002767657349895107
2014-06-05,0.006444958812845003
2014-06-06,0.007611879638981481
2014-06-09,0.0031091069231308447
2014-06-10,8.86760187872995e-4
2014-06-11,0.0031424485983026036
2014-06-12,-0.0022646103870522503
2014-06-13,2.608875461007851e-4
2014-06-16,-0.004368838937318061
2014-06-17,-0.0034740540715820258
2014-06-18,0.00913244942675931
2014-06-19,0.0010427156090121574
2014-06-20,-0.006133041293261749
2014-06-23,-0.0012976274282295887
2014-06-24,-0.004015840160298865
2014-06-25,7.098939819002014e-4
2014-06-26,-0.0024416946774712357
2014-06-27,8.048437648297707e-4
2014-06-30,0.005626818946273992
2014-07-01,0.007631807831042781
2014-07-02,0.004803214572752159
2014-07-03,0.007717274345277169
2014-07-04,-3e-4
2014-07-07,-0.001430823435321894
2014-07-08,-0.006482599360671991
2014-07-09,0.007054718925063943
2014-07-10,-0.00842237677958896
2014-07-11,0.0038952908344882034
2014-07-14,0.009966271153603996
2014-07-15,2.9739360355429933e-4
2014-07-16,0.005452265435542415
2014-07-17,-0.013843856200115297
2014-07-18,0.010562029907149204
2014-07-21,-0.004271969241339797
2014-07-22,0.00526486700573082
2014-07-23,4.4873813881005905e-4
2014-07-24,-0.003520632407305302
2014-07-25,-6.838965774971101e-4
2014-07-28,8.806629715813739e-4
2014-07-29,-0.007970274020205474
2014-07-30,-1.445654253811121e-4
2014-07-31,-0.023976682839525063
2014-08-01,-0.006730251419065503
2014-08-04,0.0071594209535671294
2014-08-05,-0.010112372617979256
2014-08-06,-0.0014716886850956294
2014-08-07,-0.009992390346527526
2014-08-08,9.657601180928638e-4
2014-08-11,0.007033615749613139
2014-08-12,0.0021351076735138357
2014-08-13,0.00241928958637239
2014-08-14,0.0015665058210834462
2014-08-15,5.946904544982097e-5
2014-08-18,0.005611509311526051
2014-08-19,0.0022748825386154988
2014-08-20,5.215239777272014e-4
2014-08-21,-1.7582770638592567e-4
2014-08-22,-0.005914118519299183
2014-08-25,0.008031459380752226
2014-08-26,0.0020114073365214576
2014-08-27,0.004100540214632992
2014-08-28,-0.002432333345481358
2014-08-29,-0.00198536931485732
2014-09-02,-0.001478302031079883
2014-09-03,0.003604375775560588
2014-09-04,-0.0014961603252287691
2014-09-05,-2.2033376492896432e-4
2014-09-08,-0.005089783558740414
2014-09-09,-0.007897295623235843
2014-09-10,4.430255808654761e-4
2014-09-11,-0.0032017352650316063
2014-09-12,-0.006841236240247682
2014-09-15,-0.0026229164974933728
2014-09-16,0.004866772501556016
2014-09-17,-0.005422719827844131
2014-09-18,9.918080845453979e-4
2014-09-19,-0.0018761660218929955
2014-09-22,-0.002947106642331708
2014-09-23,-0.004853749970447855
2014-09-24,0.008924957958521641
2014-09-25,-0.011262899844664241
2014-09-26,0.0034449901278366815
2014-09-29,-0.005464852236262452
2014-09-30,-0.0028931578014620147
2014-10-01,-0.016305730327430053
2014-10-02,-0.005420246216146138
2014-10-03,-6.487964128734697e-4
2014-10-06,0.0037188345087191864
2014-10-07,-0.017297368875614467
2014-10-08,0.01207928955607638
2014-10-09,-0.019423655944029984
2014-10-10,-0.018322292546164465
2014-10-13,0.004438974554850352
2014-10-14,0.0017062146062381918
2014-10-15,-0.009603733028436512
2014-10-16,-0.0032411700928577504
2014-10-17,0.01385636815746615
2014-10-20,0.011982836686247824
2014-10-21,0.011956114657234045
2014-10-22,-0.004266412297124607
2014-10-23,0.005001722290623261
2014-10-24,0.0047956637775897586
2014-10-27,0.0013654267941887704
2014-10-28,0.011137438103893942
2014-10-29,-0.0012339814269237592
2014-10-30,0.007348263976943322
2014-10-31,0.02940729479005977
2014-11-03,-0.009044982315722878
2014-11-04,-0.0023076235002675648
2014-11-05,-0.007843133206429464
2014-11-06,3.870196808943139e-4
2014-11-07,0.003906158225198229
2014-11-10,0.0014617936756490223
2014-11-11,0.004199164384331562
2014-11-12,-0.008636424135496154
2014-11-13,0.0018546607732332276
2014-11-14,0.0028558520645721413
2014-11-17,-0.001599792138956829
2014-11-18,0.006007097990790695
2014-11-19,-4.8177347155244153e-4
2014-11-20,-0.001202783325349263
2014-11-21,0.012054803891077865
2014-11-24,0.0027275590733138576
2014-11-25,-7.047421016850587e-4
2014-11-26,0.00301434332755577
2014-11-28,-0.00825480050747457
