date,ARGT,EUSA,EWA,EWC,EWG,EWI,EWJ,EWQ,EWU,EWW,EWY,EWZ,EZA,GXC,IDX,KSA,PIN
2000-02-18,NA,NA,0.00693415358899973,0.02787248435833689,-0.04612681794969653,-0.01437241078820639,0.01687518951888389,-0.01342302033213638,-0.00317292704057647,0.03505163805892231,NA,NA,NA,NA,NA,NA,NA
2000-02-22,NA,NA,-0.03131371306615138,0.01079862724222557,-0.0065169155357303,-0.03650174815530827,0.0088889474172471,-0.00467374569988177,-0.01623497297585929,-0.04169618077758796,NA,NA,NA,NA,NA,NA,NA
2000-02-23,NA,NA,0.03729578474369699,0,0.02387243620648105,0.02715763232619839,-0.00479617226349304,-0.00214976793649102,0.02631730831737178,0.00998344398418771,NA,NA,NA,NA,NA,NA,NA
2000-02-24,NA,NA,-0.01291622526654534,0.00688076109222324,0.01091367987893532,-0.01146674298942818,-0.01222841324767509,-0.00677726867295014,0,0.00727275932907689,NA,NA,NA,NA,NA,NA,NA
2000-02-25,NA,NA,0,0,0.02219131865712897,0.02344293403614283,-0.01673959409204073,0.02702380264145931,-0.00319489089651758,0.00337458138014401,NA,NA,NA,NA,NA,NA,NA
2000-02-28,NA,NA,-0.01761297976827647,0,-0.00900744695700339,-0.01197619104671465,-0.00859509423593296,-0.03128063773214684,-0.02000066670667077,0,NA,NA,NA,NA,NA,NA,NA
2000-02-29,NA,NA,0.00583659244445211,-0.00688076109222324,-0.00892703660944072,-0.00445435034937879,-0.02020270731751861,-0.00670314734259092,-0.01909735458706585,-0.02448647660860459,NA,NA,NA,NA,NA,NA,NA
2000-03-01,NA,NA,-0.02409755157906135,-0.02148188881589874,-0.01971200749150847,-0.0114160694812857,0.02020270731751861,-0.02602957993097998,0,-0.063369613932589,NA,NA,NA,NA,NA,NA,NA
2000-03-02,NA,NA,-0.01793346787347616,0,-0.01281402814886245,0.0021994143763595,-0.00786889306191041,-0.00648798587970844,-0.01622753662175258,-0.02848615807107624,NA,NA,NA,NA,NA,NA,NA
2000-03-03,NA,NA,0.02366414258246196,0.01068326157367316,0.01735552067075074,-0.00475929875104963,0.03726312688376376,0.01095151260359061,0.01265519294005734,0.01566875624532393,NA,NA,NA,NA,NA,NA,NA
2000-03-06,NA,NA,-0.01142869582362426,-0.01737224972447038,0.00632246573949002,0.02777442003446451,-0.01279909691884251,0.01945857086753477,0.01954794755457767,-0.00609448305875881,NA,NA,NA,NA,NA,NA,NA
2000-03-07,NA,NA,0.01719240054037252,0.02076976148638643,-0.01746464229272604,-0.00225056359059472,-0.01659513690301084,-0.00455103183542071,-0.00982173829850063,-0.02500130220541496,NA,NA,NA,NA,NA,NA,NA
2000-03-08,NA,NA,0.01260317215332729,0.01831762722166052,0.00242676492818372,-0.01635116325440533,0.00859509423593296,-0.01490753903211405,-0.03487844061940581,-0.01519264703441747,NA,NA,NA,NA,NA,NA,NA
2000-03-09,NA,NA,0,-0.00403575064912775,0.01962909150398761,0.00480326066651137,0.00800004266707787,-0.00651691553572275,0.00647896609770448,0.02113620093526336,NA,NA,NA,NA,NA,NA,NA
2000-03-10,NA,NA,0,0.0144888075012175,0.02690745291992691,0.01643054139609345,0.05150468853271972,0.0326644745540543,0.03149066709137349,0.0379696331890802,NA,NA,NA,NA,NA,NA,NA
2000-03-13,NA,NA,-0.01836687687007554,-0.00698083114134107,0.00913248356327089,0.01174033557060161,-0.01746464229272959,0.00212164153135718,-0.03149066709137349,0.01980262729618021,NA,NA,NA,NA,NA,NA,NA
2000-03-14,NA,NA,0.0301432641938999,-0.01438873745209967,0.00921665510492264,0.04121889867311434,-0.01307208156735217,0.01103410376363767,0.00954541284353194,-0.01307208156735573,NA,NA,NA,NA,NA,NA,NA
2000-03-15,NA,NA,-0.02437955947715164,-0.00740111548030952,-0.02739897418810999,-0.03164944765696553,-0.03756310157564879,-0.02194778364256899,-0.04635938596624633,-0.00982173829849575,NA,NA,NA,NA,NA,NA,NA
2000-03-16,NA,NA,0.01260317215332729,-0.01015810089179192,-0.00896866998276557,-0.00498754151103897,0.01258711550547131,-0.00244798163864334,0.02735881435195875,-0.00972620925608103,NA,NA,NA,NA,NA,NA,NA
2000-03-17,NA,NA,-0.02409755157906135,-0.00392267244379729,-0.01348016155669018,0.00961360989982385,-0.00862932669805349,-0.00626742998640894,-0.00936659546983298,-0.00305188436266323,NA,NA,NA,NA,NA,NA,NA
2000-03-20,NA,NA,-0.01230493519037811,-0.00668898815079721,0.00317628641841949,0.01205068032960587,0.00530153660537946,0.01398135323033855,-0.00245038103494721,-0.00304259869609557,NA,NA,NA,NA,NA,NA,NA
2000-03-21,NA,NA,0.02379931461611217,-0.0170756007902546,0.0035410801874578,0.00745832701685289,0.00733581149021356,0.00777389074007217,-4.893565059767e-4,0.01582069231483984,NA,NA,NA,NA,NA,NA,NA
2000-03-22,NA,NA,-0.01149437942573405,-0.03699162048002114,-0.01093678214858551,-0.00236127618567927,0,-0.01548781398400178,-0.00293112080885782,-0.00972620925608103,NA,NA,NA,NA,NA,NA,NA
2000-03-23,NA,NA,0.02409755157906135,-0.00315291905961512,0.0021074823395617,-0.02177379954956437,0,-0.0086941949146011,-0.02409755157905913,-0.01867326526562163,NA,NA,NA,NA,NA,NA,NA
2000-03-24,NA,NA,-0.01260317215332729,0.00631581046812312,0.01559209475983669,0.00462606838878487,-0.01263734809559302,-0.00414651596184567,0.0119761910467151,-0.0094551587707512,NA,NA,NA,NA,NA,NA,NA
2000-03-27,NA,NA,-0.02379931461611217,0,-0.00214056449910771,0.00503584252295441,-0.02416049612493642,0.00207110878313487,0,0.02507653967370959,NA,NA,NA,NA,NA,NA,NA
2000-03-28,NA,NA,0.03056589432498735,0.0235053556736533,0.01110923448187328,0.01960847138837707,-0.0317486983145816,0.00658695395997899,0.01212136053234402,0.01948779621061147,NA,NA,NA,NA,NA,NA,NA
2000-03-29,NA,NA,0,0.02020270731751994,0.02259571352160039,0.00755320625344557,0.0075282664207914,0.01967046211733469,0.02769712161066806,0.03961436908236893,NA,NA,NA,NA,NA,NA,NA
2000-03-30,NA,NA,0.04310798724168374,-0.01695419336168902,0.0048032606665096,0.00239712459972052,-0.03829992508754376,0.01573146493358335,-0.02476600080181024,0.00648650922960403,NA,NA,NA,NA,NA,NA,NA
2000-03-31,NA,NA,-0.04987456695055892,0,0.0137984661784869,0.02798803654016835,0.01158196427361213,0.02038658154806061,0.00293973754092391,0.03083944838308427,NA,NA,NA,NA,NA,NA,NA
2000-04-03,NA,NA,0,0.05232133719897947,0.00943225253667767,-0.01793770068666456,0.02671796081393163,-0.00220426246487237,0.00344065220228806,0.01805918153839947,NA,NA,NA,NA,NA,NA,NA
2000-04-04,NA,NA,0.03729578474369699,-0.02817087696669595,0,0.02288616439276314,-0.00377121754307818,0.00699689836661177,0.00592594326754492,-0.02140926842367996,NA,NA,NA,NA,NA,NA,NA
2000-04-05,NA,NA,-0.03052920503482181,-0.02089135903137595,-0.00943225253667767,-0.02045897873515301,0.00377121754307818,-0.02301471444022862,-0.0029673612278005,-0.02041450205576955,NA,NA,NA,NA,NA,NA,NA
2000-04-06,NA,NA,0.00583659244445211,0.01039112439750944,0.00263207521760966,0.00243309122464063,-0.00377121754307818,-0.00216450300957138,-0.01859153353061371,-0.03699162048002291,NA,NA,NA,NA,NA,NA,NA
2000-04-07,NA,NA,0.00587085834978462,-0.00329308749846957,-0.0071281487337842,-0.00486027688225076,0.00377121754307818,-0.00896866998276557,0.00632144093879949,0.01005033585349712,NA,NA,NA,NA,NA,NA,NA
2000-04-10,NA,NA,0,0.0104655320396616,0.0116564583585319,0.02040887163120786,0.0082200905473484,0.01330237123988098,0.01821364649266588,0.02694128462652578,NA,NA,NA,NA,NA,NA,NA
2000-04-11,NA,NA,0.02504105405450341,0.00332779009267447,0.00950035646386338,-0.00780451691990569,-0.0082200905473484,0.00908931907502097,0.01249703842327143,0.03106184276499046,NA,NA,NA,NA,NA,NA,NA
2000-04-12,NA,NA,0,0.01398624197473985,0.00497608682292671,0.0053333459753623904,0.01586831138560507,-0.00437318481221948,-0.00901358130536422,0.03205769652667234,NA,NA,NA,NA,NA,NA,NA
2000-04-13,NA,NA,0.02547778692933855,0.0431721718652085,0.039128622228771,0.03900683228410973,0.03251261663312155,0.02765153133050679,0.06433913922085344,0.10736627479812366,NA,NA,NA,NA,NA,NA,NA
2000-04-14,NA,NA,0.02614391294659368,0.00708385488840557,-0.02716167764182175,0.00299850299625736,0,-0.00484804231293534,0,-0.00387847932857132,NA,NA,NA,NA,NA,NA,NA
2000-04-17,NA,NA,0,-0.02919063066943472,0.01447316482350213,-0.00556151166114604,-0.00395778880741781,-0.00445435034937702,-0.02000066670667077,-0.05522105449971892,NA,NA,NA,NA,NA,NA,NA
2000-04-18,NA,NA,-0.04526221748298864,-0.02106539608417934,0.01989719441526682,0.02418079819721441,0.00859509423593296,0.01154790258789351,-0.01602515555009676,0.0197293699062997,NA,NA,NA,NA,NA,NA,NA
2000-04-19,NA,NA,0.00629827356282763,0,0,-0.02418079819721441,-0.01646398729784337,-0.00932320756578386,-0.00664454271866432,0.00374298627884295,NA,NA,NA,NA,NA,NA,NA
2000-04-20,NA,NA,0.0324162386178628,0.03205769652666657,0.01539115032029414,0.00556151166114604,0.00392670661617078,0.00932320756578386,0.0164359118479429,0.00752826642078829,NA,NA,NA,NA,NA,NA,NA
2000-04-24,NA,NA,-0.01959620764429548,-0.02129576881221195,-0.02259983191724135,-0.01066790573571774,-0.02844406369151908,-0.00932320756578386,-0.0351091771135672,-0.04614783738584727,NA,NA,NA,NA,NA,NA,NA
2000-04-25,NA,NA,-0.03169708674325688,-0.02807595978186894,-0.00755320625344158,0.0025499376332716,0.01995560266744256,-0.00702795568862324,0.01867326526562429,0.00784791229829817,NA,NA,NA,NA,NA,NA,NA
2000-04-26,NA,NA,0.03169708674325688,0.01001677824347169,0.03015303817068293,0.02411830944888793,0.01243064746981614,0.02803397938167551,0.00664454271866432,0.00364299127849987,NA,NA,NA,NA,NA,NA,NA
2000-04-27,NA,NA,-0.02547778692933855,-0.01001677824347169,-0.00529209458176316,-0.01899884434269916,-0.00394218644573962,-0.02545047545347323,-0.00664454271866432,-0.01509234804570391,NA,NA,NA,NA,NA,NA,NA
2000-04-28,NA,NA,0.01265775595577123,-0.00717244454119203,-0.01250772811944633,-0.00511946510618877,-0.02012401569682431,-0.00699689836661177,0.00664454271866432,0.01874865924882218,NA,NA,NA,NA,NA,NA,NA
2000-05-01,NA,NA,-0.01265775595577123,0.02448647660860636,0.00240867238091535,-0.01855027897971561,0.01163555467274779,-0.00913248356327134,0,0,NA,NA,NA,NA,NA,NA,NA
2000-05-02,NA,NA,0.00635948239294359,0.01076192771445461,0.02030114381785042,0.04005648420067942,0.01243064746981614,0.04652001563489394,0.03231130485234912,0.05135755967467492,NA,NA,NA,NA,NA,NA,NA
2000-05-03,NA,NA,0.03871451218069044,-0.01076192771445461,0.0078237994311916,-0.01894974877966371,-0.01243064746981614,-0.01886848430438714,0,-0.02412815461182171,NA,NA,NA,NA,NA,NA,NA
2000-05-04,NA,NA,-0.0324162386178628,-0.01731403206741433,-0.01802588751051104,0.00256300866488867,0,-0.01631478530236307,-0.00633581844908359,0,NA,NA,NA,NA,NA,NA,NA
2000-05-05,NA,NA,0.01934415705050818,0.00332779009267447,0.01307742380441467,0.005575824010557,0.00848846102407652,0.01631478530236307,0.01005033585350201,0.03187012876543704,NA,NA,NA,NA,NA,NA,NA
2000-05-08,NA,NA,-0.0129034048359069,0.0106116605945945,0.00743190869109566,0,0.01253728068167259,0.03809984623227258,0.00640002184546517,0.01238204154320943,NA,NA,NA,NA,NA,NA,NA
2000-05-09,NA,NA,0.02597548640326152,0.02099367882073632,0.01335021913816181,0.01081091610421802,0.00800004266707787,-0.01923136192788543,0.0167255045399286,0.02053732334874958,NA,NA,NA,NA,NA,NA,NA
2000-05-10,NA,NA,0.0065477053022982,-0.01761909744059098,-0.01086059129620586,-0.01595893262161718,0.01212136053234536,-0.01286921621730208,-0.0145830291622846,-0.02446402996492169,NA,NA,NA,NA,NA,NA,NA
2000-05-11,NA,NA,-0.0065477053022982,0.00678351951164657,-0.01770686575570312,-0.01865251194800654,-0.01612938192988489,-0.03365079941759186,-0.01859283307661119,-0.00845533492703731,NA,NA,NA,NA,NA,NA,NA
2000-05-12,NA,NA,0.0198805250669749,-0.00678351951164657,0.00778532922265151,-0.00293562802563096,0.00400802139753953,0.00693306918691272,0.00316289140850711,-0.01987882067501178,0.01277809361873716,NA,NA,NA,NA,NA,NA
2000-05-15,NA,NA,-0.03947673271127039,-0.02777956410707593,-0.01793770068666766,-0.01289803609753148,-0.00400802139753953,-0.01598290470682961,-0.00316289140850711,0,-0.01885406167816095,NA,NA,NA,NA,NA,NA
2000-05-16,NA,NA,0.03947673271127039,-0.01035713809994742,0.04124295853405035,0.03705687157426851,0.02497598607017748,0.03446088794457314,0.02343025180838553,0.0283341556020491,0.01885406167816095,NA,NA,NA,NA,NA,NA
2000-05-17,NA,NA,0.01351298871266815,0,0.01870007743298485,0.00257732101429963,-0.00409277515375405,0.00224047890585055,0.01684364732955234,0.011826681869328221,0.0098217382984993,NA,NA,NA,NA,NA,NA
2000-05-18,NA,NA,-0.02684580847734485,0.01365022559841699,0.02168341675136576,0.03813742914958729,0.01301834075925922,0.03306400370931595,0.01713222339784836,0.03840148503172402,-0.00311203570662588,NA,NA,NA,NA,NA,NA
2000-05-19,NA,NA,0.03372619383564168,0.00330396776327202,-0.00568307540492618,0.00313269443933927,0.02584845273009284,0.01244184012336813,0.00335008688528715,0.02574055159658872,0.1018566779595922,NA,NA,NA,NA,NA,NA
2000-05-22,NA,NA,-0.04027389913793988,0.02118250884533434,0.00261894518963146,-0.01953013695252004,0,-0.00740599760041149,-0.00335008688528715,0,-0.02491635126453717,NA,NA,NA,NA,NA,NA
2000-05-23,NA,NA,0,0,-0.01086730973175686,-0.01656533084638667,-0.01753815559646554,0.00740599760041149,-0.01713222339784836,-0.0346294990138345,0.01068326157367405,NA,NA,NA,NA,NA,NA
2000-05-24,NA,NA,0.03339351377964306,-0.02448647660860636,0.00303096140243708,-0.01331348846546554,0.0090814455782402,-0.00740599760041149,-0.00709803689904209,0.02132863789288519,-0.01068326157367405,NA,NA,NA,NA,NA,NA
2000-05-25,NA,NA,0,0.02787248435833689,-0.03745118528891522,-0.02360986563913325,-0.0090814455782402,-0.03097169749848971,-0.01351006768595564,0,0.05400508052146025,NA,NA,NA,NA,NA,NA
2000-05-26,NA,NA,-0.04646559534699768,-0.02787248435833689,-0.02841451200261824,-0.02591138178450158,-0.0254047304929279,-0.03695912153722691,-0.01966579455294015,-0.0422118488093095,-0.05735516740674518,NA,NA,NA,NA,NA,NA
2000-05-30,NA,NA,0.01961978686965282,0.0038556919151973,0.00529209458176316,0,0.0344861760711681,-0.01154413974686141,0,-0.01652930195121005,-0.0673564533889568,NA,NA,NA,NA,NA,NA
2000-05-31,NA,NA,-0.01315739206320909,-0.03097232085263801,-0.02020270731751594,-0.012507728119445,-0.02152113605387962,-0.03072818135103627,0,-0.01626052087178076,0,NA,NA,NA,NA,NA,NA
2000-06-01,NA,NA,-0.03846430781272314,-0.02952243926632114,-0.03498096889524493,-0.0296288708699004,-0.02977215833367053,-0.02778432883664328,-0.03871451218069444,-0.06252035698133707,-0.0660355761247553,NA,NA,NA,NA,NA,NA
2000-06-02,NA,NA,0,0.01307208156735262,0.00542216665369776,0.00507318161245784,0,-0.00236526550547022,-0.00957427318656201,0.00364299127849987,-0.02409755157905824,NA,NA,NA,NA,NA,NA
2000-06-05,NA,NA,0.00635948239294359,0.00633581844908626,-0.0023273866207738,0.00706716722309419,-0.00399202126953834,0.01085860686266926,0.00957427318656201,0.04287702435639673,0.01197619104671776,NA,NA,NA,NA,NA,NA
2000-06-06,NA,NA,-0.01257878220686192,-0.00633581844908626,0.01012469708080576,-0.00706716722309419,-0.00463730542851514,0.01270403351946525,0.00966682674045982,0.02377240119414336,-0.02381064869372284,NA,NA,NA,NA,NA,NA
2000-06-07,NA,NA,-0.0059820716775456,0,0.00431457817779401,0.00470589103741492,0.00862932669805349,0.00207540717871079,0,-0.0116355546727469,0.0482021018178802,NA,NA,NA,NA,NA,NA
2000-06-08,NA,NA,-0.00693415358899973,0.003162891408508,0.0074965827505542,-0.00235571369246212,0.008032171697264,-0.00207540717871079,0.01909735458706585,0.00774197415361532,-0.08877936051041058,NA,NA,NA,NA,NA,NA
2000-06-09,NA,NA,0.01291622526654534,-0.01623497297586063,-0.01493738465461458,-0.00508508821159914,0.00471540112523838,-0.00207110878313487,0,-0.00774197415361532,0.00589170070463973,NA,NA,NA,NA,NA,NA
2000-06-12,NA,NA,-0.01291622526654534,-0.00982173829850019,-0.0069984733545394,-0.01433299764550311,0,-0.02351445878919866,-0.01294348901268405,-0.03162818976837522,0.04034862173035591,NA,NA,NA,NA,NA,NA
2000-06-13,NA,NA,0.00693415358899973,-0.01885406167816628,-0.00270845590217927,-0.00956945101614881,0.01222841324767509,0,-0.00972620925607703,-0.0117612002571259,-0.02338740833700647,NA,NA,NA,NA,NA,NA
2000-06-14,NA,NA,-0.01871054091282409,0.00303336936332776,0.00970692925671867,0.01187981014933647,0.01723586273913246,0.01904171780432761,0,0.01550418653596885,0.07834896641098066,NA,NA,NA,NA,NA,NA
2000-06-15,NA,NA,0.01177638732382435,-0.00303336936332776,-0.00233827074580927,0.00502416515777559,0.00487975872454171,0.00861925694671672,0.00664454271866432,0.03174869831457627,0.02531780798428817,NA,NA,NA,NA,NA,NA
2000-06-16,NA,NA,-0.01177638732382435,0.00303336936332776,0.00507318161245651,0,-0.03028448921746962,-0.01273025965323571,0,-0.01600034134644046,-0.00969642708133289,NA,NA,NA,NA,NA,NA
2000-06-19,NA,NA,-0.01260317215332729,-0.012578782206858369,0.00706716722308931,0.00699847335453984,-0.01279909691884251,-0.00443459706786786,-0.00969642708132756,0.01987882067501178,-0.04663543443212648,NA,NA,NA,NA,NA,NA
2000-06-20,NA,NA,0.00676657970887517,0.00300450902029769,0.02513597327154482,0.01256396581895025,-0.00400802139753953,0.02167640350237176,0.00969642708132756,-0.01606202214831187,0.01219229928857768,NA,NA,NA,NA,NA,NA
2000-06-21,NA,NA,0.00583659244445211,0.00957427318656067,0.01506236496157242,0.02480127119994302,-0.00862932669805349,0.0041826481333329104,0.00411100270652253,0.01218354281974054,0.01234278814288103,NA,NA,NA,NA,NA,NA
2000-06-22,NA,NA,0,0.01273902577743069,0.01570929370518392,-0.01007463689480436,0.01666149839531749,0,0.01504567941102008,0.01626052087178076,-0.00594355390084677,NA,NA,NA,NA,NA,NA
2000-06-23,NA,NA,-0.00583659244445211,-0.00307219903696998,0.01850347156456022,-0.00758941130360968,0,-0.01490753903211405,0.00366588522610822,0.00394218644573873,-0.02439145312415736,NA,NA,NA,NA,NA,NA
2000-06-26,NA,NA,-0.01253028442562342,0.01286356816624856,-0.03133742954464891,0,-0.01202419296680235,0.00621334411751295,0,-0.02020270731751949,-0.00288739372883828,NA,NA,NA,NA,NA,NA
2000-06-27,NA,NA,-0.0057306747089858,-0.03510917711356765,0,-0.02437227555424304,-0.01253728068167259,-0.01273025965323571,-0.00366588522610822,-0.03174869831457627,-0.01809573187466417,NA,NA,NA,NA,NA,NA
2000-06-28,NA,NA,0,0.02224560894731908,0.02078212782925748,0.01447316482350435,0,0.03019490194596885,0.0200640310357425,0.00375704887771055,0.01186816683781932,NA,NA,NA,NA,NA,NA
2000-06-29,NA,NA,-0.02909637448763846,-0.01924109992702138,-0.01831095688471373,-0.02413507573524365,0.00394218644573962,-0.01503787736454098,-0.02319555760318836,-0.03088571626597147,-0.00286123228103463,NA,NA,NA,NA,NA,NA
2000-06-30,NA,NA,0,0.00957427318656067,0.01036278703554494,0.00966191091173929,-0.00786889306191041,-0.00450217210690295,-0.02266969826876108,-0.0939821583608036,-0.03232888711535819,NA,NA,NA,NA,NA,NA
2000-07-03,NA,NA,0.03482704919662427,-0.00303336936332776,-0.01036278703554494,-0.00735155177855162,0.02446402996492125,0.0107696020933119,0.02580122483620695,0.00834033191622429,0.01439541924188247,NA,NA,NA,NA,NA,NA
2000-07-05,NA,NA,-0.0057306747089858,0,-0.00247117094454374,-0.00461539280840339,-0.00800004266707787,-0.00626742998640894,-0.02885310919887018,0.01575721966283483,0,NA,NA,NA,NA,NA,NA
2000-07-06,NA,NA,-0.01793346787347616,-0.01254092182332788,-0.00778532922265151,-0.00726441734093308,-0.00463730542851514,-0.01310363576958728,-0.00607596805942911,-0.01743086022086393,-0.02858654776142,NA,NA,NA,NA,NA,NA
