date,portfolio_return
2013-12-23,0.008310215907677332
2013-12-24,0.0037874997643494446
2013-12-26,0.0038633967249646073
2013-12-27,9.527820731687342e-4
2013-12-30,4.926511456013749e-4
2013-12-31,0.004703864011193382
2014-01-02,-0.010036504853899952
2014-01-03,0.002941286455408809
2014-01-06,-0.00528889506122987
2014-01-07,0.0032932214914809244
2014-01-08,-7.855870081231453e-4
2014-01-09,-4.326133711952673e-4
2014-01-10,0.0077788753562801904
2014-01-13,-0.00845280905703727
2014-01-14,-0.001420120815014081
2014-01-15,0.007774259241967174
2014-01-16,6.040551786972159e-4
2014-01-17,-4.7481344227784383e-4
2014-01-20,4.277917814485832e-4
2014-01-21,6.704457519350893e-4
2014-01-22,-2.25838912312204e-4
2014-01-23,-0.014918777724562293
2014-01-24,-0.022031601843360282
2014-01-27,-0.008668004549479025
2014-01-28,0.006485176944498683
2014-01-29,-0.010258479479618332
2014-01-30,0.008896466067461084
2014-01-31,-0.0067413376504170675
2014-02-03,-0.016748349550141373
2014-02-04,0.006677423771240143
2014-02-05,3.9096293232887547e-4
2014-02-06,0.018179658020710532
2014-02-07,0.007583271754552534
2014-02-10,8.193359799235633e-4
2014-02-11,0.014421821583532335
2014-02-12,0.00495376364309652
2014-02-13,0.004611547340861222
2014-02-14,0.009605298289437902
2014-02-17,9.636224526334836e-4
2014-02-18,9.787894896748917e-4
2014-02-19,-0.0031013344626706907
2014-02-20,0.003531793487758561
2014-02-21,0.003722998903330721
2014-02-24,0.004523180434657048
2014-02-25,-0.0013249672000744672
2014-02-26,-0.004366675429505973
2014-02-27,0.00971432541155659
2014-02-28,0.0030014402746199043
2014-03-03,-0.016036957220722625
2014-03-04,0.009194949653299034
2014-03-05,0.004411114680126449
2014-03-06,0.008894768030279554
2014-03-07,-0.0059746561313749336
2014-03-10,-0.0051873096242455174
2014-03-11,-0.002754920371301761
2014-03-12,0.003304878138165268
2014-03-13,-0.005571260840621983
2014-03-14,-0.005127229661007204
2014-03-17,0.009300079609761536
2014-03-18,0.007536279408498103
2014-03-19,-0.012126576954750834
2014-03-20,0.004806024404626408
2014-03-21,0.0017029020528567251
2014-03-24,-0.0024931437829464054
2014-03-25,0.007215792115939035
2014-03-26,-0.0027019459676395075
2014-03-27,0.007878083723503293
2014-03-28,0.005886135172316509
2014-03-31,0.004915491239122938
2014-04-01,0.0044144534226528975
2014-04-02,0.005439989341222473
2014-04-03,-0.004482852188999464
2014-04-04,-5.109247414344376e-4
2014-04-07,-0.005245841447078514
2014-04-08,0.012834933257462211
2014-04-09,0.007422971320584226
2014-04-10,-0.011966154170730547
2014-04-11,-0.006738795337582704
2014-04-14,0.0042538905297768714
2014-04-15,-0.0022223317953671273
2014-04-16,0.010309708536049733
2014-04-17,0.004245194055201518
2014-04-21,-0.001245989941283998
2014-04-22,0.004626874461013619
2014-04-23,-0.003957924399527801
2014-04-24,0.0013958216923115607
2014-04-25,-0.004805179679732485
2014-04-28,0.003488666781701344
2014-04-29,0.007967299394918692
2014-04-30,0.0026829208770455804
2014-05-01,8.403378807206874e-4
2014-05-02,0.00109359261843478
2014-05-05,5.096820705663418e-4
2014-05-06,2.788711581134251e-4
2014-05-07,0.0033867966287304263
2014-05-08,0.0013283119625755457
2014-05-09,0.0010802422570477255
2014-05-12,0.009844321846551374
2014-05-13,0.0018178765158145538
2014-05-14,-2.784552631303061e-4
2014-05-15,-0.007402496267459813
2014-05-16,0.0031456646351843975
2014-05-19,-0.003480682992144435
2014-05-20,-0.008534116344183107
2014-05-21,0.008004573110289348
2014-05-22,0.0026666693701014044
2014-05-23,0.002433065662613032
2014-05-26,0.0011523539991453724
2014-05-27,0.0031118530593703397
2014-05-28,-8.439033939443563e-4
2014-05-29,0.004264209868260593
2014-05-30,-0.007746960176258755
2014-06-02,0.002604401764835673
2014-06-03,-0.0019668851412999455
2014-06-04,-0.0024646151863504384
2014-06-05,0.0067677572769480054
2014-06-06,0.007943261266649904
2014-06-09,0.003414924537215036
2014-06-10,0.0011874646663996291
2014-06-11,0.003448380629429426
2014-06-12,-0.001962681803244437
2014-06-13,5.610448729334028e-4
2014-06-16,-0.004060572427668441
2014-06-17,-0.0031690220872953034
2014-06-18,0.009477075177541039
2014-06-19,0.0013436174552112767
2014-06-20,-0.005816062137311007
2014-06-23,-9.971299634287112e-4
2014-06-24,-0.0037089449693701315
2014-06-25,0.0010104040965337457
2014-06-26,-0.0021394028858234826
2014-06-27,0.0011054543295410113
2014-06-30,0.0059444172879012935
2014-07-01,0.007963347953692468
2014-07-02,0.005116258150860142
2014-07-03,0.008049498748969652
2014-07-04,0
2014-07-07,-0.0011301842954417607
2014-07-08,-0.006163526420270848
2014-07-09,0.007381831297499142
2014-07-10,-0.008089479405856803
2014-07-11,0.0042041033865110045
2014-07-14,0.010319150116977482
2014-07-15,5.975720786512984e-4
2014-07-16,0.005768841482395315
2014-07-17,-0.013452550853380263
2014-07-18,0.010921235925671402
2014-07-21,-0.003964091405138537
2014-07-22,0.005580379640026223
2014-07-23,7.49018513181543e-4
2014-07-24,-0.0032154517339276767
2014-07-25,-3.838228986347003e-4
2014-07-28,0.0011813602284891367
2014-07-29,-0.0076409325354359625
2014-07-30,1.5544665519828804e-4
2014-07-31,-0.02339858928558125
2014-08-01,-0.006409621594413495
2014-08-04,0.007487311740625113
2014-08-05,-0.009764388364491339
2014-08-06,-0.0011710025259227264
2014-08-07,-0.009645570518659885
2014-08-08,0.0012665615305273992
2014-08-11,0.007360572566281531
2014-08-12,0.0024380749562669113
2014-08-13,0.00272299020789335
2014-08-14,0.0018682488273487063
2014-08-15,3.595336621895484e-4
2014-08-18,0.005929016764184336
2014-08-19,0.0025782003957457444
2014-08-20,8.218615209771851e-4
2014-08-21,1.2418000331249068e-4
2014-08-22,-0.00559838880584973
2014-08-25,0.008366262575115968
2014-08-26,0.002314080697804588
2014-08-27,0.004410236809925028
2014-08-28,-0.0021300615377706222
2014-08-29,-0.0016839498775309547
2014-09-02,-0.001177608105819572
2014-09-03,0.003912007780164428
2014-09-04,-0.0011954452106259783
2014-09-05,7.966940850989701e-5
2014-09-08,-0.00477833083811785
2014-09-09,-0.007568509118833777
2014-09-10,7.433016927542724e-4
2014-09-11,-0.0028975293004396274
2014-09-12,-0.00651988892577593
2014-09-15,-0.002320220614806967
2014-09-16,0.005180143288617378
2014-09-17,-0.005109621075251813
2014-09-18,0.001292642828013113
2014-09-19,-0.0015749245245829657
2014-09-22,-0.0026436061449549575
2014-09-23,-0.004543397371395197
2014-09-24,0.009267639025918983
2014-09-25,-0.010903026253962
2014-09-26,0.0037520113654512244
2014-09-29,-0.005151537320005728
2014-09-30,-0.0025897984721547918
2014-10-01,-0.01587831930033401
2014-10-02,-0.005107160099728558
2014-10-03,-3.4873559047643443e-4
2014-10-06,0.004026920853054561
2014-10-07,-0.016853728588364203
2014-10-08,0.012456230123090606
2014-10-09,-0.018941958916299018
2014-10-10,-0.017860862267809696
2014-10-13,0.004750221253687847
2014-10-14,0.0020082284012377105
2014-10-15,-0.009260587213694826
2014-10-16,-0.0029368490894069454
2014-10-17,0.014257044044513112
2014-10-20,0.01235858052348715
2014-10-21,0.012331528609568654
2014-10-22,-0.003958556473779518
2014-10-23,0.005315801290232125
2014-10-24,0.005108668752533463
2014-10-27,0.001666814387597082
2014-10-28,0.011503095678467634
2014-10-29,-9.335454020278355e-4
2014-10-30,0.0076775866560669925
2014-10-31,0.030152958681302078
2014-11-03,-0.008706856176287414
2014-11-04,-0.0020056095721701084
2014-11-05,-0.0075147551750642805
2014-11-06,6.872557329695717e-4
2014-11-07,0.004215016524153681
2014-11-10,0.001763346545938571
2014-11-11,0.004509300820539686
2014-11-12,-0.008301772508887306
2014-11-13,0.0021569837228470057
2014-11-14,0.0031608370082343296
2014-11-17,-0.0012989477750267042
2014-11-18,0.006327029614858759
2014-11-19,-1.817569517559292e-4
2014-11-20,-9.02375939086042e-4
2014-11-21,0.012431439762519592
2014-11-24,0.0030321467589464746
2014-11-25,-4.046602046500203e-4
2014-11-26,0.0033198418363726834
2014-11-28,-0.007923244810446706
2014-12-01,-0.004275386128497316
2014-12-02,0.00149579258950161
2014-12-03,9.534424768822269e-4
2014-12-04,-0.0025216306051140114
2014-12-05,0.0012395518073855527
2014-12-08,-0.008963460829036318
2014-12-09,-5.575955044778702e-4
2014-12-10,-0.01509189494027996
2014-12-11,-0.007326691563745769
2014-12-12,-0.013770981925939396
2014-12-15,-0.003550972055557433
2014-12-16,0.004918054012495787
2014-12-17,0.006159710843893107
2014-12-18,0.011639317488932432
2014-12-19,0.004675267394464111
2014-12-22,0.006378685616692081
2014-12-23,-0.0044541763466555695
2014-12-24,0.001284238117162051
2014-12-26,0.005483931969308076
2014-12-29,-0.0034846215084884946
2014-12-30,-0.008366841009958992
2014-12-31,-0.0027399509097834063
2015-01-02,-0.0030497310360299013
2015-01-05,-0.014590759326997382
2015-01-06,-0.009175188460183059
2015-01-07,0.012049114539981032
2015-01-08,0.015008139109628171
2015-01-09,0.0023341275352837254
2015-01-12,-0.003639377855193082
2015-01-13,0.0046109704710484145
2015-01-14,-0.007105564998511338
2015-01-15,0.0033980424297885836
2015-01-16,0.009702254232689
2015-01-20,0.00100588770422827
2015-01-21,0.006238296144371214
2015-01-22,0.007572690496812751
2015-01-23,-0.006065588817495637
2015-01-26,0.009418181686805083
2015-01-27,-0.004894526511464381
2015-01-28,-0.00739650957853577
2015-01-29,0.00412780724823536
2015-01-30,-0.013570665739371268
2015-02-02,0.015838118843643167
2015-02-03,0.010405341686013037
2015-02-04,0.0018136280542893068
2015-02-05,0.0035485644386317183
2015-02-06,-0.01062256314851251
2015-02-09,-0.005180140039381609
2015-02-10,0.0037023511837008805
2015-02-11,-0.006646233216603292
2015-02-12,0.009048272352099485
2015-02-13,0.007751793254225259
2015-02-17,0.0021817966782859965
2015-02-18,0.0031079915525169532
2015-02-19,-0.0026139032022403086
2015-02-20,0.007854296913109682
2015-02-23,-9.809146546927439e-4
2015-02-24,0.006445614488460372
2015-02-25,-3.4072562392784e-4
2015-02-26,-0.001512568578820872
2015-02-27,-0.0022932913899964547
2015-03-02,0.0027323342697347375
2015-03-03,-0.0094197087189406
2015-03-04,-0.010996882567208877
2015-03-05,7.803266277792709e-4
2015-03-06,-0.014370692281298947
2015-03-09,-0.004697119768074187
2015-03-10,-0.019602209331325393
2015-03-11,0.002150488101807957
2015-03-12,0.014908916668610939
2015-03-13,-0.009031312426697302
2015-03-16,0.010789105822029521
2015-03-17,0.006310586188859935
2015-03-18,0.021181524638022253
2015-03-19,-0.009067209091605077
2015-03-20,0.009898011808961993
2015-03-23,9.420925166225835e-5
2015-03-24,5.828062929245093e-4
2015-03-25,-0.009259090784031865
2015-03-26,-0.008242042560202001
2015-03-27,0.0013967871927098585
2015-03-30,0.006016614814859711
2015-03-31,-0.013803700526387463
2015-04-01,0.0016317125493956475
2015-04-02,0.007726539688786893
2015-04-06,0.00952354827359625
2015-04-07,-0.0021991307138953253
2015-04-08,0.007289088975765301
2015-04-09,6.486654144108872e-4
2015-04-10,0.006124728080436848
2015-04-13,-0.009999059483180806
2015-04-14,0.010228631239970198
2015-04-15,0.004819337826879488
2015-04-16,3.073629971512837e-4
2015-04-17,-0.01206863598033503
2015-04-20,0.0029402932176225693
2015-04-21,0.006626078788045886
2015-04-22,0.003999593026195125
2015-04-23,0.006383987818703529
2015-04-24,0.0029226945479856603
2015-04-27,0.0024340148392862915
2015-04-28,0.0019136662981671382
2015-04-29,-0.003456888441415673
2015-04-30,-0.012925381209634157
2015-05-01,0.0036012426535005915
2015-05-04,0.003996615780063939
2015-05-05,-0.01266643764899611
2015-05-06,-0.008739188236580597
2015-05-07,-0.004190146727061528
2015-05-08,0.020062218408344545
2015-05-11,-0.007790108220092518
