date,portfolio_return
2014-12-17,0.008389230980512474
2014-12-18,0.012930768515363456
2014-12-19,0.00534034982703302
2014-12-22,0.004287106215343339
2014-12-23,0.0012453086235386657
2014-12-24,7.072653839443888e-4
2014-12-26,0.0038782186006711683
2014-12-29,-8.440146474957277e-4
2014-12-30,-0.006514665757838767
2014-12-31,-0.004513256321775128
2015-01-02,-0.008026467166004303
2015-01-05,-0.01484679099372943
2015-01-06,-0.006156162822834821
2015-01-07,0.011354338789538065
2015-01-08,0.00729190004428748
2015-01-09,0.006776632750338241
2015-01-12,-0.006943233319082642
2015-01-13,0.0036923799917505384
2015-01-14,-0.007239545706879347
2015-01-15,0.001874405167597848
2015-01-16,0.010268010267922678
2015-01-20,-0.0021751315490740053
2015-01-21,0.021997687950755074
2015-01-22,0.010134083210418199
2015-01-23,-0.0035465157506199274
2015-01-26,0.004987118715942929
2015-01-27,-0.00848915767573255
2015-01-28,-0.006038323927619604
2015-01-29,0.00848977779561566
2015-01-30,-0.015286109264122327
2015-02-02,0.014272474064648266
2015-02-03,0.017744859369699606
2015-02-04,-5.819492340897181e-5
2015-02-05,0.009594706741776537
2015-02-06,-0.011393841108387037
2015-02-09,-0.0020995325500556827
2015-02-10,0.0035954295040501183
2015-02-11,-0.004100226988702826
2015-02-12,0.010321358201249797
2015-02-13,0.008262327943997949
2015-02-17,-0.001597297518937002
2015-02-18,0.003681952222868823
2015-02-19,-3.125053092374319e-4
2015-02-20,0.0071244023347445395
2015-02-23,-0.0024130226004713817
2015-02-24,0.00483867965554774
2015-02-25,6.251953159752688e-5
2015-02-26,-0.0054895998116217815
2015-02-27,-0.0021273477596402968
2015-03-02,0.003845454355865252
2015-03-03,-0.005312245292096285
2015-03-04,-0.006262132924378494
2015-03-05,0.0012471265503914974
2015-03-06,-0.013973095850636552
2015-03-09,-0.0032136880099619125
2015-03-10,-0.01974393596343016
2015-03-11,0.0024631401015764443
2015-03-12,0.01336050445270498
2015-03-13,-7.542267192838237e-4
2015-03-16,0.01043953749646076
2015-03-17,0.0012714239327760168
2015-03-18,0.015999636277397977
2015-03-19,-0.011019878014152829
2015-03-20,0.01489933734902471
2015-03-23,-0.0013866846943266786
2015-03-24,-0.0013912039963289713
2015-03-25,-0.008442815733753828
2015-03-26,-0.009281202169835634
2015-03-27,0.0029879471408984504
2015-03-30,0.007886104734121213
2015-03-31,-0.014405120897514223
2015-04-01,0.003518789934384925
2015-04-02,0.006022185042162453
2015-04-06,0.00914496206938642
2015-04-07,-0.0036114776723753517
2015-04-08,0.005255355150671104
2015-04-09,0.002976163138252108
2015-04-10,0.004504495490654348
2015-04-13,-0.009602024738465054
2015-04-14,0.00555480592076063
2015-04-15,0.005850359621097478
2015-04-16,1.0127304473517285e-4
2015-04-17,-0.011730876018041014
2015-04-20,-0.0037508900129287204
2015-04-21,0.0032808957829408847
2015-04-22,0.004796143534105735
2015-04-23,0.006146373820012263
2015-04-24,0.0020423503138142785
2015-04-27,-0.0021288440623651317
2015-04-28,0.0032119782845680955
2015-04-29,-0.007798952685796334
2015-04-30,-0.018998435134632286
2015-05-01,0.005545543051767687
2015-05-04,0.008907351424169097
2015-05-05,-0.01370294221727164
2015-05-06,-0.007088084343076506
2015-05-07,-0.0012197981357251475
2015-05-08,0.014600170089238418
2015-05-11,-0.0070486065667692
2015-05-12,1.305175844645845e-4
2015-05-13,0.001675411490452916
2015-05-14,0.007284543289234113
2015-05-15,0.0014517239676434812
2015-05-18,-0.0023803819050068897
2015-05-19,-7.431773743874492e-4
2015-05-20,-6.131506633039185e-4
2015-05-21,-6.305047231944805e-4
2015-05-22,-0.004480899333517807
2015-05-26,-0.0125722113554535
2015-05-27,0.003919498590895243
2015-05-28,-5.818019765171378e-4
2015-05-29,-0.005498805974552989
2015-06-01,-0.006714329676379527
2015-06-02,0.0016209414598737926
2015-06-03,0.002043408012877057
2015-06-04,-0.011000757125930072
2015-06-05,-0.00360119432100503
2015-06-08,-0.0012342891800697364
2015-06-09,-0.006344391421573614
2015-06-10,0.01332406441626377
2015-06-11,0.001153865767678397
2015-06-12,-0.006222469135718667
2015-06-15,-0.0037176915335445093
2015-06-16,0.0014923202988317286
2015-06-17,0.0025769511064235306
2015-06-18,0.006891178830357836
2015-06-19,-0.00727932918705354
2015-06-22,0.009247190094303193
2015-06-23,0.0033324126706058
2015-06-24,-0.006852137786706125
2015-06-25,-8.316354480740751e-4
2015-06-26,-0.0031327944752191916
2015-06-29,-0.026747540633433986
2015-06-30,0.003877175657205356
2015-07-01,0.002343844832491504
2015-07-02,0.0014774303233180408
2015-07-06,-0.019999702962194776
2015-07-07,0.0019486620177462388
2015-07-08,-0.023794955208091162
2015-07-09,0.00525170426097632
2015-07-10,0.017225874258295137
2015-07-13,0.0030546794976229474
2015-07-14,-2.0285470676406625e-4
2015-07-15,-0.004877164055348326
2015-07-16,0.006254146075246547
2015-07-17,-0.00303764223441616
2015-07-20,-0.0024769618725890563
2015-07-21,-0.0033647517692166895
2015-07-22,-0.010131638777963414
2015-07-23,-0.004779777610752101
2015-07-24,-0.013614382661313984
2015-07-27,-0.006017380014050944
2015-07-28,0.008790702880469237
2015-07-29,0.008109395233226069
2015-07-30,-0.0031099335363916625
2015-07-31,1.8037827008932084e-5
2015-08-03,-0.004694483534801952
2015-08-04,0.002056931871808443
2015-08-05,4.596361652442482e-4
2015-08-06,-0.00611256068927557
2015-08-07,-0.0036512213906454427
2015-08-10,0.0125313276186656
2015-08-11,-0.01901737520132396
2015-08-12,-0.002543558605109131
2015-08-13,-0.0016576894098008221
2015-08-14,0.0036374806689569716
2015-08-17,0.004307492974978677
2015-08-18,-0.004723848768007466
2015-08-19,-0.012344180287105044
2015-08-20,-0.019106065182262877
2015-08-21,-0.02830130458469171
2015-08-24,-0.03001341070045016
2015-08-25,0.014920247641108553
2015-08-26,0.029682318093481985
2015-08-27,0.03082099422045914
2015-08-28,-0.002745407816560519
2015-08-31,-0.007786362662030699
2015-09-01,-0.03228134232262603
2015-09-02,0.01607452277250432
2015-09-03,0.0020662486723448392
2015-09-04,-0.019466559600413436
2015-09-08,0.02222636809768397
2015-09-09,0.0028274312230891496
2015-09-10,0.003085688495346517
2015-09-11,4.2176608099930846e-4
2015-09-14,-0.004822629889483454
2015-09-15,0.009104053810889967
2015-09-16,0.029881790246640616
2015-09-17,2.522455747786534e-4
2015-09-18,-0.022203641428698906
2015-09-21,0.0013812512969171298
2015-09-22,-0.019978834298935544
2015-09-23,-0.012803855132900943
2015-09-24,-0.003183564856937715
2015-09-25,0.005411054904764345
2015-09-28,-0.023472168523693493
2015-09-29,0.006056092702300564
2015-09-30,0.025765132468560825
2015-10-01,0.00761314791096801
2015-10-02,0.01614178761805074
2015-10-05,0.02311899657226335
2015-10-06,0.004433881670308448
2015-10-07,0.008952696895255796
2015-10-08,0.00927208642427435
