date,AAL,AAMRQ,AAPL,ABI
2012-03-28,7.34278833096432,0.488,18.7716243394013,16.3
2012-03-29,7.43704748797284,0.4725,18.5357708941214,16.3
2012-03-30,7.15427001694726,0.492,18.2224140615395,16.3
2012-04-02,7.04115902853703,0.488,18.8023217594699,16.5
2012-04-03,7.29565875246005,0.489,19.1272281164341,16.85
2012-04-04,7.40876974087029,0.502,18.9749567554995,15.82
2012-04-05,7.33336241526346,0.496,19.2597437119779,16.0
2012-04-09,7.30508466816091,0.493,19.3372470992799,16.0
2012-04-10,7.04115902853703,0.488,19.1004818494436,15.41
2012-04-11,7.18254776404982,0.498,19.0324004425587,15.57
2012-04-12,7.43704748797284,0.49,18.9281507882661,15.47
2012-04-13,7.38991790946858,0.5,18.3950490575691,15.47
2012-04-16,7.66326946479331,0.48,17.6321725786355,15.47
2012-04-17,7.71039904329758,0.482,18.5309079364868,15.66
2012-04-18,7.72925087469928,0.48,18.4895727965923,15.51
2012-04-19,8.964045831511,0.58,17.854348955568,15.49
2012-04-20,8.8038052645965,0.553,17.4148591593377,15.49
2012-04-23,8.51160187787006,0.562,17.3759554982606,15.46
2012-04-24,8.77552751749394,0.575,17.0288618970884,15.4
2012-04-25,9.04887907281867,0.58,18.5400259820517,15.54
2012-04-26,9.23739738683573,0.59,18.4701209660538,15.75
2012-04-27,9.71811908757922,0.575,18.3272715855364,15.75
2012-04-30,9.67098950907495,0.579,17.7491874967189,15.75
2012-05-01,9.57673035206643,0.561,17.6929595490685,15.75
2012-05-02,9.67098950907495,0.578,17.8099744671519,16.2399
2012-05-03,10.0951557156133,0.56,17.6835375686513,16.2399
2012-05-04,10.0857297999125,0.55,17.1799175186143,15.75
2012-05-07,10.4627664279466,0.553,17.30848196108,15.75
2012-05-08,10.3873591023398,0.525,17.2689704302986,16.25
2012-05-09,10.1705630412202,0.508,17.2993639155151,16.25
2012-05-10,10.3025258610321,0.49,17.3400911857051,16.25
2012-05-11,10.6701365733653,0.52,17.2242920070304,16.25
2012-05-14,10.5947292477585,0.511,16.9662513175425,16.25
2012-05-15,10.4910441750491,0.511,16.8127642171992,16.25
2012-05-16,10.4910441750491,0.501,16.5971224395883,16.1501
2012-05-17,9.60500809916898,0.502,16.1121943829594,16.1501
2012-05-18,9.4824711950579,0.4801,16.1200966891157,16.1501
2012-05-21,10.0951557156133,0.466,17.0592553823049,15.5
2012-05-22,10.0103224743057,0.46,16.9282594610219,15.44
2012-05-23,10.3685072709381,0.468,17.3413069251138,14.96
2012-05-24,11.461913492237,0.463,17.1820450625795,15.77
2012-05-25,11.5938763120489,0.472,17.0899528023735,15.09
2012-05-29,11.8955056144762,0.47,17.393279784834,15.09
2012-05-30,11.9614870243822,0.46,17.6029948328277,14.94
2012-05-31,12.4610605565274,0.467,17.559228214116,14.99
2012-06-01,11.9143574458779,0.461,17.0504412715921,15.0
2012-06-04,10.5381737535534,0.45,17.1507397728065,14.6
2012-06-05,10.9529140443909,0.463,17.1063652843904,14.6
2012-06-06,11.1037286956046,0.452,17.3686610618086,14.6
2012-06-07,10.6324329105619,0.445,17.3765633679649,15.68
2012-06-08,11.4524875765361,0.445,17.6379473408266,15.53
2012-06-11,10.7078402361688,0.442,17.3598469510959,15.01
2012-06-12,10.7738216460747,0.455,17.5115104423261,15.0
2012-06-13,11.2828210939208,0.456,17.3899365014602,15.7
2012-06-14,11.7635427946643,0.46,17.3707886057738,15.7
2012-06-15,11.3393765881259,0.455,17.4498116673366,16.0
2012-06-18,11.782394626066,0.445,17.8038957701086,16.0
2012-06-19,11.970912940083,0.469,17.8534371510115,16.0
2012-06-20,12.2819681582112,0.51,17.8027104241852,16.0
2012-06-21,12.6967084490487,0.51,17.557404605003,16.0
2012-06-22,12.4139309780231,0.51,17.692047744512,16.0
2012-06-25,11.9237833615788,0.49,17.3475375895832,16.0
2012-06-26,12.1405794226984,0.52,17.3858333809559,15.75
2012-06-27,12.5458937978351,0.55,17.4610572568667,15.75
2012-06-28,12.6307270391427,0.569,17.2954127624369,15.75
2012-06-29,12.5647456292368,0.549,17.7497953664233,15.5
