"","date","ARGT","EIDO","EWA","EWC","EWI","EWJ","EWQ","EWU","EWW","EWY","EWZ","EXS1","EXSA","EZA","FXI","INDA","KSA","SPY","TUR"
"11",2013-01-16,0,0.00886979772188301,0.00700772069186684,-0.00475871084668134,-0.0140925115863615,-0.0120359643648826,-0.00561496031995912,-0.00720156053773824,0.000405274480556272,-0.00629486688103587,-0.00302018837665052,0.00158148260982927,-0.000690131061365395,-0.000602400385812718,-0.00170187323473447,-0.00524498559103925,NA,-0.000162996528534798,0.0187676395228982
"12",2013-01-17,0.0110443009423009,-0.00252129982344096,0.00515532772838023,0.00404970369963964,0.0181132535796884,0.00409788810138068,0.0168586866732108,0.00330749194118951,0.00379046028535157,0.00916682439569572,0.0091425447090332,0.00572985380853108,0.00516441086822406,0.00446758458209473,0.00364463705284068,0.0153654842242945,NA,0.00628056517544362,0.0187636106417033
"13",2013-01-18,0.00221560133998633,0.0145817513217112,-0.00204026979009742,0.000998338981222702,-0.000543530031800632,0.00401949670769897,0.000419190323917018,-0.00167469925987085,-0.00175672515797309,-0.00434844150886082,-0.000178920182325015,-0.00314735596004567,-0.00034346552590403,-0.0085444107493946,0.00815974352562909,0.00883838970933981,NA,0.0022410378017641,-0.00412070435543477
"14",2013-01-21,0,0,0,0,0,0,0,0,0,0,0,0.00514507351940896,0.00205902585226658,0,0,0,NA,0,0
"15",2013-01-22,0.0118240149279276,-0.00390702100534712,0.00474449089272921,0.00655249545629077,0.00831566179114329,-0.0102304947257537,-0.000419190323917018,0.00227010252139559,0.00474619570937929,-0.00222819411934383,-0.000376534031968134,-0.00672247400422243,-0.00102898297779452,0.00272119812354843,0.000960580046675208,-0.0032643763431266,NA,0.00544007402257751,0.00192569698167055
"16",2013-01-23,-0.00224813920736855,-0.00721671577969696,0.00106804129076821,-0.00921835205036814,-0.00831566179114329,-0.00817128704495262,-0.0041854024701049,0.00270118522988883,0.00137912528015782,-0.0111212787653718,0.000376534031968134,0.00157740048481347,0.00171438387449063,-0.0229842944454202,-0.00503061192036292,-0.00598509616407661,NA,0.00167040136494379,0.00287985027838555
"17",2013-01-24,-0.00957587572055907,-0.0067402555259175,-0.000731252970655127,-0.00116933987691237,0.00427984192377329,0.0113111837568729,0.00580744541778655,0.00214200651890772,0.00251399935285779,-0.0103075036410054,-0.00246631627304117,0.00571511771326971,0.00273691548020816,0.00147713175129738,0,-0.00593840666319601,NA,0.000240693197568476,-0.0027263075442292
"18",2013-01-25,0.00203945980688758,0.0067402555259175,0.00343109180926859,-0.00343177891136115,0.0138310978044269,0.00709059801383338,0.0196251964377097,0.00929724372424268,-0.0017284067227239,-0.0200205919097796,0.00124555196958198,0.0133033380030936,0.00204778201867262,0.0146702771288774,-0.010386114784446,0.000413530731226075,NA,0.00547214498610504,-0.0147680714948022
"19",2013-01-28,-0.0131130320649282,-0.0133758064670553,-0.00191114952970439,0.000671261384404431,0.00261142566730665,-0.0153554392043227,-0.00163793298975312,-0.00597834287364662,-0.00230974238953685,-0.0111203943724218,-0.00284959225596682,-0.00267473939994822,-0.000682128177715846,-0.0202818995567213,-0.00339692392408653,0.00227136730661037,NA,-0.00126936496912045,-0.040735882012644
"20",2013-01-29,0.017467667138217,0.013151227219137,0.010403304751565,0.00559737501672375,-0.0151847779993535,0.0133477103933366,0.00373541126603927,0.0091511771680084,0.00847380187331837,0.0131113381905981,0.0103782542131676,0.00197155394097503,0.00442553856255445,0.011256816804428,0.01432606111169,0.00625053437272616,NA,0.00403403160408633,0.0126052244967854
"21",2013-01-30,-0.00435463507328882,0.00161280541319364,-0.00396056057459582,-0.00346415329714089,-0.0139182937418951,0.0100044019587826,-0.00373541126603927,-0.000509525754015527,-0.00670886663146497,-0.00533762130647819,-0.0110458078639879,-0.00451213399486594,-0.00647471934023303,-0.0120762589053158,0.000873071265329095,0.00519269284961688,NA,-0.00403403160408633,-0.0430240854016755
"22",2013-01-31,0.0215802091256143,0.00321782831577266,0.000449153525920121,-0.00658715757008643,0.000683911249359515,0.00215928751774985,-0.00848528115854341,-0.00156602749241364,-0.00704410479805073,-0.000196059210509247,0.00351714590678709,-0.00396488766366065,-0.00479781529244905,0.0131250478069167,-0.00280684690341992,-0.00408647538558471,NA,-0.00229533077146193,0.00754829006624158
"23",2013-02-01,-0.00302139514900901,0.021839216238388,0.00756490959883971,0.00721445337746029,0.00625524280671597,-0.00314152999490913,0.0218731609989948,0,0.0178665479014235,-0.0004903162638068,0.00542967600429423,0.00650546771755156,0.00205902585226658,0.0198873365394219,0.0083427749809486,0.00921177134315032,NA,0.0102679384644384,0.0246653797950085
"24",2013-02-04,-0.0228138751234792,-0.0130244324966529,-0.0101935925635948,-0.00540595463692384,-0.0597219552258874,0.000982242477159279,-0.0430239576511942,-0.0119390511859478,-0.0112226995331577,-0.0123366972959476,-0.0137330934219855,-0.0254117885303859,-0.0131126775276189,-0.0107166343272547,-0.0288221655411216,-0.0226093376107457,NA,-0.0113815109436901,-0.00838657349714644
"25",2013-02-05,0.00326836375542472,0.00928855373044257,0.00302008817198729,0.00515339962068051,0.0155138383058091,-0.00309280702635117,0.0145640183479387,-0.00222216926590324,0.00471803140356197,0.00372690939671028,-0.00320989844622188,0.00332010409636752,0.00208188805416754,0.0130932786890376,-0.000279179709790967,0.00335591639300059,NA,0.0100412779866774,-0.00287148748258348
"26",2013-02-06,-0.00105276241543839,0,-0.000391405207232243,0.00275361243821326,-0.00454342376249972,0.0131394430644081,-0.0136685469309739,0.00495471973291917,-0.00527963666518083,-0.00523748370207722,-0.000157705502954464,-0.0114502301796175,-0.00104040224494817,-0.00894058922367691,-0.00392918042556945,0.00231357260809295,NA,0.000713957097709716,-0.00442394251699962
"27",2013-02-07,-0.0110735722580406,-0.000952912783814153,-0.00531638272817681,-0.00593283633333108,-0.0237172302029172,0.00290872014130272,-0.0183066463202031,-0.00603121580203991,-0.0142328105273331,-0.00358680441928616,-0.00234025736504462,0.0014566644964642,-0.00347584592999084,0.00493248004139035,-0.0235636466687383,-0.0154700136786889,NA,-0.00126166961790108,-0.0306246031459372
"28",2013-02-08,-0.00662156671877501,0.0132441487234893,0.0121611071054111,0,0.00885153283070261,-0.00393887907020174,0.00760091611683444,0.0081620925993926,0.00256665438468229,0.0178067383046261,-0.00069866030014154,0.0076850954616301,0.0128007266358932,0.00697862125319038,0.00834552844500447,-0.0101091800643172,NA,0.00557422105914895,0.00739175197759456
"29",2013-02-11,-0.0135592831036284,0.00689636436291607,-0.00333331732855857,-0.00335884507651141,-0.00885153283070261,0.0110882241765422,0.00255184599606517,-0.00546090736950378,-0.00193262585527609,0.0039729578342369,-0.0019640544289472,-0.00159017019413366,-0.00551535279304805,-0.000811049503214534,-0.00201648393017262,-0.00114370445591971,NA,-0.000229007333183873,-0.0192635224089539
"30",2013-02-12,-0.00216976171914984,0.0134428265730882,0.00111234078909117,0.00440564736025584,0.00962486673135166,-0.00714934510634047,0.0109436942783603,0.00652464544505404,-0.000781035249860729,0,0.00124127723251632,0.00317781576107734,0.00482759494703755,-0.00363599419036031,0.00151353502582108,0.00713730673060153,NA,0.00179905834704108,0.0138241159111998
"31",2013-02-13,0.0112074964150013,0.000284446366675351,0.0114355333616678,-0.00130022561187326,0.0060421054953026,-0.00393887907020174,0.00377953886055904,0.000629681269740168,-0.0165895974736259,0.0128089938060252,0.00905592361892538,0.00689856142001233,0.00309119216422982,0.00261033964561541,0.0055594788184834,-0.00269689599218959,NA,0.000851057174638292,0.00359076580695739
"32",2013-02-14,-0.00675692603285771,0.00403831916875985,0.00825989361240387,-0.00243190267059301,-0.0164427810462202,-0.00999871958631715,-0.0108477035912253,-0.00604442852985931,-0.00500908152233492,0.00726283790466464,-0.00457416434396851,-0.0106552483984119,-0.00102933603424482,0.00957175914030772,0.00421991897536378,-0.0113302436326306,NA,0.000866073591652139,-0.00647386213034729
"33",2013-02-15,-0.00559541122433282,0.00331830795305876,-0.000815053234367813,-0.00929127210224401,-0.00531165744160988,-0.00309585111483424,-0.00307736201041786,-0.00170369484520982,0.00386804012695396,-0.000517028438506095,0.000359837865175905,-0.00464307276382936,-0.00171791808062416,-0.0171020769346821,0.00240028530599723,-0.0123238350421984,NA,-0.00110240571816611,0.00511524010733044
"34",2013-02-18,0,0,0,0,0,0,0,0,0,0,0,0.00493255025897543,0.000343819796649658,0,0,0,NA,0,0
"35",2013-02-19,-0.00453713208144357,-0.000632742854046686,0.0196008279733424,0.00368173691968954,0.014219658472935,0.0150673902800667,0.0231036498357082,0.00392382723242601,0.0141445876792838,0.00376626677117553,0.00267004043919128,0.0152236172903031,0.00855729908917402,-0.00133621141264051,-0.0219917568746704,0.0244554790593696,NA,0.00731609106702447,-0.00015150367425365
"36",2013-02-20,-0.0183446944797678,-0.00924711736172679,-0.0155769938458512,-0.0118183875236761,-0.0211855116658222,0.0029347134112454,-0.0187577254044258,-0.0138563794601883,-0.0142774296656176,0.00894754309501256,-0.0220851754509219,-0.00256886112438526,-0.00170561165301075,-0.0168292959866267,-0.0102320588755167,-0.00783056211778055,NA,-0.0124820609437535,-0.00253428862943172
"37",2013-02-21,-0.00688018411367386,-0.00521075750578159,-0.0175832679515553,-0.00639338892936969,-0.0348569053616501,-0.0117647225815687,-0.0230060944990016,-0.00764833833249723,-0.00573234670152001,-0.00454925342925883,-0.015392706287932,-0.0184602877112381,-0.0134045639618452,-0.0140229060962729,-0.0136571253915849,-0.0280531161460709,NA,-0.00614056876685432,-0.0245881870530478
"38",2013-02-22,-0.00118079796503423,0.0117723097684963,0.0192117641912462,0.00253371380726319,0.0210760444793152,0.015881795302227,0.0242241413160094,0.00872921006892602,0.00349323952295499,0.00811728092589137,0.0104800497072777,0.00999356568315335,0.0116960382267233,0.00693451241679144,0.000814506769617473,0.0106069504280177,NA,0.00974534424956364,-0.0207965645291246
"39",2013-02-25,0,0.00155492609603813,-0.0110088315735606,-0.0117917684885156,-0.0588858208041314,-0.0139534400500456,-0.0408133900927332,-0.0240324282037974,-0.0171659212009052,-0.0239923019431427,-0.0113886236133283,0.0131712712996128,-0.00102651834779621,-0.00626908800250359,-0.0131057694705312,0.00155547905541598,NA,-0.0192728095754733,-0.00886100013629632
"40",2013-02-26,-0.0012454522063452,0.00882501236560529,0,0.0031246406414227,0.0073807085191242,0.0187571963816677,0.00843848808893632,0.00339742914461816,-0.00372247335876441,0.0130973999935655,0.0084158708335127,-0.0211290648677318,-0.0117081211851615,0.0136643411125368,0.002108103074975,-0.0047170919447268,NA,0.00675865139340104,0.0310158553828739
"41",2013-02-27,0.0138025944909281,0.0284930522528439,0.0116628410380852,0.00888338708220493,0.0193559615782424,-0.00101420175922762,0.0234609172221654,0.0141280714609118,0.012768848764714,0.0140933995023609,0.00678672431344873,0.00925397002956618,0.00862222851805106,-0.0025473207498381,0.0091092215098989,0.0124155580245913,NA,0.0126719652947669,0.013212941647013
"42",2013-02-28,-0.0279202661684086,0.00894073999673628,-0.00119654693109483,-0.00292345314030618,-0.00718525140987669,0.00436570760048438,-0.00502411417235393,0.0011277356470849,0.00479373326618937,-0.00788296617850381,0.0017410243344913,0.00802756604474641,0.00922925589760304,-0.0222694801722416,0.0125109265760157,-0.0369184085489147,NA,-0.00203762568723498,0.00448852374458797
"43",2013-03-01,0.00359289877125546,0.00715249724180511,0.00228003116460629,0.00292345314030618,-0.0153791589380692,0.00928497089678126,-0.00380961254910117,-0.0050869156823472,-0.000301050465434827,0.00400582513256031,0.00132651419235108,-0.0028595958863038,-0.00136193397963957,0.0193869599076666,-0.00912604280429763,-0.00955876493786656,NA,0.00351979655010215,0.0157429412316521
"44",2013-03-04,-0.00961635433228825,-0.0151728157101605,-0.00559196976894194,-0.00382603510654889,-0.00158090774838726,0.00583126359748709,0.00626985502578004,0.0039591800352623,-0.000849518516270464,-0.00464976454875066,-0.0076648606474925,-0.00243710248931972,-0.00272944521469665,-0.0196785663512506,-0.0174753159411845,0.0103586227835679,NA,0.00484114020480764,0.00684087466641836
"45",2013-03-05,0.0189574591856259,0.00318906014190956,0.0160368713360071,0.00107606206417366,0.0162328094834328,0.00201898697599567,0.0129006562655078,0.0109811169985914,0.00576995123537394,0.00869595301289738,0.00583265865504767,0.0221442689482352,0.0172739243177631,0.0249762677678254,0.00757630784726171,0.0123605511381637,NA,0.00920867121856439,0.00533104450111699
"46",2013-03-06,0.0127063154003966,0.0126555022025481,0.00512961501219333,0.00253371380726319,0.00316185530892943,0.0123542562188823,-0.00174348072157615,-0.00375289887032304,0.002750006775881,-0.00661411721803962,0.0240288856845869,0.00727377664946793,-0.000335852185103569,-0.00701948122429785,0.00729677249632488,0.00157818629047446,NA,0.0013817732364636,0.0124638499279839
"47",2013-03-07,0.00699819956453673,0.0022359020504541,0.00313860019399614,0.00279047446322922,0.0111730043460252,-0.00942935713182491,0.0125007705314357,0.00267685495324121,-0.00288299210308196,-0.00469973765801024,0.0149568712581765,0.00181020727562764,-0.000672042949811491,-0.00760079417778226,0.00178894727146961,0.019949488524178,NA,0.00168968711239259,-0.00146428066568349
"48",2013-03-08,0.00573393936090261,0.0118778906444748,-0.000690524497214184,0.000297594019262881,0,0.00469810789538982,0.00328020275465013,-0.00267685495324121,0.0175253374902562,-0.00634547704974775,0.00627906581076454,0.00554940380866942,0.00736774839467769,0.0186906599069188,0.0132177101884885,0.0178735767992948,NA,0.0045201920581226,0.0180660960624355
"49",2013-03-11,0.013528885797649,-0.00891119116630934,0.00583251398561258,0.00495548826712255,0.0008170258081166,0.00582180993672843,0.00171620626970359,0.00375289887032304,-0.000651976803454524,-0.00705957505278931,-0.00683024919696962,0,0.00066711134737174,0.00115483751475676,-0.0115917944366677,-0.00194207609803376,NA,0.00350931559166678,-0.00169211669693903
"50",2013-03-12,0.00562485158249482,-0.00872240403115665,-0.000583359019489915,0.00165923906022192,-0.00723937685017084,-0.0105199178321183,-0.00254595966643523,-0.00499612497759605,0.00588545720831579,-0.0126314206093161,-0.00384134045442197,-0.00277085242394559,-0.00033350004399324,-0.0192229469897542,-0.0170328464467753,-0.00746557019902738,NA,-0.00228427373696327,-0.00563941830253789
"51",2013-03-13,-0.00220729223438632,-0.00764614347701054,-0.00769723066290462,-0.0122365096170998,-0.0143255906953623,0.00571086988882463,-0.00370749353610256,0.00172379758931074,-0.0158167688107493,-0.00216642517373256,-0.01322883158163,0.00152491885098716,0.000666888902786322,-0.0182872245911194,-0.0169263022669943,-0.00807955661630144,NA,0.00152342877813094,-0.0136355686410918
"52",2013-03-14,0.00333936668474921,-0.0079470160861197,-0.00373854852454514,0.0109162019822828,0.0181871208757429,0.00568119100801878,0.00983142717474728,0.0190558773208789,0.00207258459931126,0.000156295790100458,-0.00476310664154811,0.010198544845073,0.0119285693558919,0.0108778750188772,0.0111290881210535,0.013048669217337,NA,0.00525261633312457,-0.00135908495351922
"53",2013-03-15,-0.0011320744503629,0.00594899284583272,0.0156587998032629,0.00488670012564896,0,0.00946198413293109,-0.00321479400720603,-0.00748223160915806,-0.0153527419406121,-0.0168637396049078,-0.00519346607680982,-0.00150943424885508,-0.004682357056637,-0.00638170118790082,-0.00851020472166031,-0.00382020074937284,NA,-0.00152310129747324,0.0134337893759113
"54",2013-03-18,-0.00670362335015851,-0.00536839114646925,-0.0138400863995569,-0.00902608667650862,-0.0240023935373408,-0.00484160622888918,-0.0137428167390943,-0.00603121580203991,-0.00967635261925714,-0.00663792018018361,-0.00742915952830314,-0.0042661593637856,-0.00166802883046024,-0.00544970544151147,-0.0174120576069163,-0.00922846846796421,NA,-0.00532994626249916,-0.00347358891329996
"55",2013-03-19,-0.00905377153811271,0.000303990219383099,-0.0180517437466046,-0.00497007541155847,-0.0082379283372398,0.00583814565152085,-0.0113793505277271,0.00329866533502399,-0.00642526176432501,-0.00364664092019762,-0.00466451239613574,-0.00719726290228984,-0.00468542199538513,-0.0102053694856776,-0.0122479346201914,-0.027104523976385,NA,-0.0022202187709004,-0.0174235805113931
"56",2013-03-20,0.00905377153811271,0.012660981869888,0.00303972870922298,0.00629585600830662,0.0188548086085079,0.00727776832367599,0.0130616277861333,-0.00286145199629173,0.0141632957043143,-0.00237143140536533,-0.00586080148598755,0.00540279765438445,0.00334895050921391,-0.000297129196065171,0.0245845244055314,-0.000396991690443826,NA,0.0067149191428717,0.00645089996350023
"57",2013-03-21,-0.00451663945666914,-0.0186367950833546,-0.00521743725188806,-0.00535262298579608,-0.00893956315192845,0,-0.0164733648266862,-0.00486056281217762,-0.00214279302597831,-0.0150829975824909,-0.0163848957634984,-0.00762780204888625,-0.00536373448656979,-0.00272976134736647,-0.0110734814470805,-0.0159654737561117,NA,-0.0083987853258245,-0.00409822642514079
"58",2013-03-22,0.00559541122433282,-0.0107489415390334,0.0122411075582654,0.00287180924738006,0.0209336779970508,0.00373755595798775,0.0118904997247284,0.00823443288826908,0.00969001142422954,0.0102221080105149,-0.00279031333788593,-0.00222996608088177,-0.00168210019930903,-0.00202459647702558,0.00282167615665063,0.0048744590400065,NA,0.00786202077620324,0.00863596900910313
"59",2013-03-25,0.00562485158249482,-0.00215175581143567,-0.00485728196607571,-0.00631154369870757,-0.0415089284488017,-0.00915831353445107,-0.0269594296818316,-0.00771397861753798,0.00906959638341931,0.0122380379351701,-0.00582178640927156,-0.00587743085706816,-0.00337266996004093,0.00379217661897702,-0.00333494238884224,-0.00209891781867633,NA,-0.00395793582235004,-0.000273343797504655
"60",2013-03-26,-0.0157573948882712,0.0294481126835899,0.0040465941697243,0.00746657684037544,-0.00834010082116166,0.00915831353445107,0.00831544417397279,0.00434010854144651,0.0177042047925537,0.0164611955322851,0.00598657218199161,0.000981973846179152,0.00168777815283283,0.016462911812821,0.0131688446253464,-0.00241697369474192,NA,0.00783150625993745,0.0208189259415397
"61",2013-03-27,0,0.0142888900671578,0.00113255953879143,-0.00115503314166787,-0.0193113789341104,0.00486535342056182,-0.0168637496060091,-0.00378335977720967,0.0128273223015878,0.00168819481812665,0.00965512420381387,-0.0104299747478152,-0.0033784097173637,-0.0126430617386166,0.00117818448331564,0.01007677511859,NA,0,0.00954706365012248
"62",2013-03-28,-0.00102816377176973,0.00658842663131498,-0.00226084202921228,0.00461214946560728,0.00669469923236221,-0.00196262496974464,0.00946823535922903,0.00771373309175294,0.00143527648852437,-0.00204189888941109,0.00457343060248361,-0.00014169323438562,0.00405270714172534,0.00623833211892411,-0.0113191470630007,0.00318908894103398,NA,0.00317339498900271,0.00885689900614395
"63",2013-04-01,-0.0104895850195774,-0.0123865824696927,-0.00410701080776299,-0.00345711632393941,-0.014440274306005,-0.039715086605145,-0.00603116897963263,-0.00611835407420447,-0.00685674323345786,-0.0104909537622064,-0.00937832676826922,0,0,-0.00735659363080909,-0.0123051009309436,-0.00123899303428976,NA,-0.00408302451148757,0.00564562166292415
"64",2013-04-02,-0.00682694568842068,0.00523198646447431,0.0056684822419788,0.00170855242855517,0.0117542091848057,0.0124771283203824,0.015576205661171,0.00710961414352473,0.0106252441923571,-0.0062958448316679,-0.00703892720252908,0.0176970910739715,0.0107275461306253,-0.00238075861700038,0.000310861503342696,0.00916750217043338,NA,0.00507264876344404,0.00218963863025934
"65",2013-04-03,-0.0198312071912783,-0.00549972907392071,-0.013004869332129,-0.0216157673390547,-0.0153684052668446,-0.00383257100473466,-0.00349463167166508,-0.00595424998412053,-0.0163038307637295,-0.00911524772585892,-0.00448342073383357,-0.00712542309177078,-0.00736281989887955,-0.0175500700459517,-0.017200365534404,-0.0175264499566672,NA,-0.0103172149591586,-0.0188655378345954
"66",2013-04-04,0.00233071313551081,-0.00940275522214451,0.000326207392052247,-0.00515859038545896,0.0129526923481467,0.0403562225224539,0.00177648938351815,0,-0.00219647374106113,-0.0180933185251666,-0.00229517642984067,-0.00760031807762207,-0.0101283773850143,0.00641559991212981,0.00275772231272997,-0.0169758900257997,NA,0.00388239753535924,-0.0105047763503827
"67",2013-04-05,0.00112828337616211,-0.000270344725390448,-0.0120158940277713,-0.00611365288879728,0.0125689405307532,0.00548641112940773,-0.009181995048273,-0.00494702664815616,0.00503163422266262,-0.0195779703539825,0.0163864259548023,-0.0208430100699122,-0.0164218349120273,-0.00129832302409172,-0.00921506545581074,-0.00491669933375682,NA,-0.00441298515435751,-0.00072081690758985
"68",2013-04-08,0.00237987780238313,-0.00436298472195151,0.00824677992630596,0,-0.00315410841465935,0.00995428444434365,0.00227418508873889,-0.0027235752730812,0.00607808623150774,-0.00522863283690933,-0.000722829224003796,0.000144248106994205,0.00275576844319891,0.0184183188155909,-0.00031830464144722,0.0098093429616255,NA,0.00676118511892465,0.0191819648755716
"69",2013-04-09,0.0254646148867659,0.00877516839411729,0.0178460284541226,0.012927389421284,0.0166437264467132,-0.00819990266478809,0.00383986423812965,0.00555750378443998,0.0137974347785148,0.00809381449813706,0.0196180056643716,-0.00361245967592083,-0.000688219600605944,0.00438928235200731,0.0170763870670827,-0.00162822288346121,NA,0.00362998949653459,-0.00294111699385002
"70",2013-04-10,-0.00225786938255101,0.000572292866046986,0.00926106293453488,0.00685911824809526,0.0261765395346685,0.0207487379929905,0.0144486358245457,0.0114246818147321,0.0119740950283829,0.0189488934699784,0.0102665706414435,0.0230388669043844,0.019431297710689,0.0127331592227748,0.00493612325824699,0.0120580962479573,NA,0.0120006585455865,-0.00824834546133024
"71",2013-04-11,0.00116058613310832,0.00412239981725504,0.00689812709109638,-0.00112902007393956,0.00422196205078773,0.0114556387569196,0.0093101371965516,0.00432576866027201,0.00591798412775635,-0.00157911499852625,-0.0091916067790514,0.00760995780740004,0.00840485085531828,0.00188122296077964,-0.00414011784231105,-0.000402585498940233,NA,0.00335642597017749,0.0226578740830932
"72",2013-04-12,-0.0232366487242044,-0.0082310877476881,-0.007271763733812,-0.0142987911394949,-0.00422196205078773,0.00174689039272513,-0.00369517687659249,0,-0.0165532784542384,-0.0319691921222791,-0.00398723559593028,-0.0157060179372293,-0.00908028692049889,-0.0245093083520049,-0.00743197060936662,-0.0214809173034318,NA,-0.00245426523417258,0.000857142139501832
"73",2013-04-15,-0.0369434127955377,-0.0176910282568716,-0.0385150966165777,-0.0417962114197561,-0.0402088741281421,-0.00791601418157528,-0.0257424747436845,-0.0213079542594441,-0.0406385223030448,-0.00418335129054315,-0.0384324593423973,-0.00443079407072311,-0.00609962836542843,-0.0564316627711099,-0.0304660642411125,-0.00867714279825682,NA,-0.023524772004925,-0.00560717990242221
"74",2013-04-16,0.00123110159627293,0.0339480744169283,0.0237496347986585,0.0165303607338392,0.0255928398364182,0.00975919639700962,0.0171491708954279,0.00985605898483399,0.0141349022969752,0.0303272642371382,0.0150304250089404,-0.00430663886991578,-0.00819120575922971,0.0351533080613575,0.0181562116097749,0.0433143901393276,NA,0.0147696026404276,0.0100517989340059
"75",2013-04-17,-0.0221461831747995,-0.000895333554707278,-0.010439479659218,-0.0193715539127131,-0.0165562142422369,-0.00708790475523013,-0.0336614604020351,-0.0183556519661612,-0.0201728278777074,-0.0167161484728213,-0.0225482022863912,-0.0215218427554253,-0.0144979826549019,-0.020881347539929,-0.0207109159833774,-0.00673433053246164,NA,-0.0148465405131333,-0.0136962668751854
"76",2013-04-18,-0.00372005685605448,0.00347922315599014,-0.00872863727867523,0.00284119317887388,0.000970112304208293,-0.00706100003381094,-0.00347654536492126,0.00129209617344372,-0.00252716161004329,-0.0152296870898816,-0.00132144139382273,-0.00589711277012039,0.00138983073219467,-0.00093049275202306,0.00284336922849615,0.0131604089838651,NA,-0.00619751382637368,-0.0169868235265702
"77",2013-04-19,0.0099296741912549,0.00380151546937801,0.000772911756046657,0.00602519518847133,0.0163277232870889,0.0105588321808816,0.0127504787749229,0.00439460143426285,0.0101220799149795,0.00800335443527889,0.0143562817410992,-0.000591628474586159,0.00554017407252161,0.0132092184732571,0.0315696457098449,0.0164048671672843,NA,0.00855681205001613,0.00443952507136602
